nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
14,38,234122,recursive,1457,0.099,17.626413374993717
14,38,234122,iterative,1462,0.0998003992015968,2.266787208005553
14,38,389833,recursive,1486,0.09819639278557114,14.60667087501497
14,38,389833,iterative,1495,0.099601593625498,2.5492482089903206
14,39,12131,recursive,1480,0.10079840319361277,19.277838375011925
14,39,12131,iterative,1491,0.0999000999000999,3.1705465840059333
14,39,234122,recursive,1478,0.09870388833499502,22.365220750012668
14,39,234122,iterative,1463,0.0990990990990991,3.529993125004694
14,39,389833,recursive,1475,0.0990990990990991,23.455036708008265
14,39,389833,iterative,1463,0.0998003992015968,4.359140666027088
14,40,12131,recursive,1440,0.09780439121756487,27.194370707991766
14,40,12131,iterative,1455,0.09780439121756487,4.42268841699115
14,40,234122,recursive,1465,0.0989010989010989,30.040349749993766
14,40,234122,iterative,1479,0.0990990990990991,3.798592707986245
14,40,389833,recursive,1472,0.1008991008991009,29.65455854200991
14,40,389833,iterative,1487,0.101,4.408531583001604
14,41,12131,recursive,1465,0.0990990990990991,34.32981016600388
14,41,12131,iterative,1461,0.0990990990990991,4.792504749988439
14,41,234122,recursive,1487,0.0979020979020979,41.947825915995054
14,41,234122,iterative,1479,0.0979020979020979,4.665228541998658
14,41,389833,recursive,1427,0.099,33.8364692920004
14,41,389833,iterative,1427,0.099,4.169179457996506
14,42,12131,recursive,1428,0.095,48.75295520797954
14,42,12131,iterative,1456,0.098,7.180699457996525
14,42,234122,recursive,1439,0.09719438877755511,53.66734645800898
14,42,234122,iterative,1423,0.099,6.618748582986882
14,42,389833,recursive,1439,0.0999000999000999,51.15984999999637
14,42,389833,iterative,1435,0.09880239520958084,6.41842058399925
14,43,12131,recursive,1451,0.0990990990990991,68.477652208996
14,43,12131,iterative,1456,0.0990990990990991,8.202543624996906
14,43,234122,iterative,1425,0.097,12.299869125010446
14,43,389833,iterative,1459,0.0968063872255489,10.641679207998095
14,44,12131,iterative,1403,0.0967098703888335,16.29409629199654
14,44,234122,iterative,1413,0.09661354581673307,13.8621620000049
14,44,389833,iterative,1431,0.098,16.308789333008463
14,45,12131,iterative,1432,0.0969030969030969,17.33642629199312
14,45,234122,iterative,1429,0.09571286141575275,18.410271250002552
14,45,389833,iterative,1423,0.09651741293532339,19.12996554200072
14,46,12131,iterative,1424,0.0967098703888335,33.62928445797297
14,46,234122,iterative,1408,0.096,20.452275374991586
14,46,389833,iterative,1424,0.09829488465396188,23.956482292007422
14,47,12131,iterative,1414,0.098,29.418486958020367
14,47,234122,iterative,1425,0.096,34.13559283298673
14,47,389833,iterative,1426,0.09729187562688064,36.639635291008744
14,48,12131,iterative,1422,0.0969030969030969,46.69683045899728
14,48,234122,iterative,1413,0.09571286141575275,41.6414550000045
14,48,389833,iterative,1440,0.09509509509509509,42.0770560829842
14,49,12131,iterative,1379,0.09509509509509509,57.334669500007294
14,49,234122,iterative,1407,0.09418837675350701,64.20043308398454
14,50,12131,iterative,1393,0.09509509509509509,68.56407287501497
