nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
8,8,12131,brute_force,1365,0.0,0.2947329579910729
8,8,12131,recursive,1365,0.0,0.2975260840030387
8,8,12131,iterative,1365,0.0,0.29178316600155085
8,8,234122,brute_force,1411,0.12925851703406813,0.11874141698353924
8,8,234122,recursive,1411,0.12925851703406813,0.1199026660178788
8,8,234122,iterative,1403,0.13286713286713286,0.14827062500989996
8,8,389833,brute_force,1447,0.0,0.29755045898491517
8,8,389833,recursive,1447,0.0,0.3138034160074312
8,8,389833,iterative,1498,0.0,0.29014012499828823
8,9,12131,brute_force,1654,0.14185814185814186,0.1556565839855466
8,9,12131,recursive,1654,0.14185814185814186,0.17760145899956115
8,9,12131,iterative,1654,0.14185814185814186,0.1509525410074275
8,9,234122,brute_force,1629,0.132,0.09297425000113435
8,9,234122,recursive,1629,0.132,0.09048662500572391
8,9,234122,iterative,1629,0.132,0.10068791700177826
8,9,389833,brute_force,1430,0.13513513513513514,0.21125112500158139
8,9,389833,recursive,1430,0.13513513513513514,0.18886866598040797
8,9,389833,iterative,1430,0.13513513513513514,0.19165304201305844
8,10,12131,brute_force,1631,0.14770459081836326,0.38759508400107734
8,10,12131,recursive,1631,0.14770459081836326,0.40781891701044515
8,10,12131,iterative,1631,0.14770459081836326,0.39526808401569724
8,10,234122,brute_force,1522,0.128,0.1663134580012411
8,10,234122,recursive,1522,0.128,0.15258154101320542
8,10,234122,iterative,1522,0.128,0.14344645902747288
8,10,389833,brute_force,1422,0.14314314314314314,0.2769708330160938
8,10,389833,recursive,1405,0.142,0.27457400001003407
8,10,389833,iterative,1407,0.138,0.3115388749865815
8,11,12131,brute_force,1526,0.155,0.6450320419971831
8,11,12131,recursive,1526,0.155,0.7099623329995666
8,11,12131,iterative,1526,0.155,0.5684336659905966
8,11,234122,brute_force,1470,0.13113113113113112,0.3841449999890756
8,11,234122,recursive,1470,0.13113113113113112,0.39133066701469943
8,11,234122,iterative,1459,0.132,0.34595187500235625
8,11,389833,brute_force,1415,0.14414414414414414,0.23544824999407865
8,11,389833,recursive,1415,0.14414414414414414,0.23349650000454858
8,11,389833,iterative,1415,0.14414414414414414,0.20550558299873956
8,12,12131,brute_force,1436,0.151,0.669823207979789
8,12,12131,recursive,1436,0.151,0.5673712090065237
8,12,12131,iterative,1436,0.151,0.5801406669779681
8,12,234122,brute_force,1319,0.13813813813813813,0.8135432499984745
8,12,234122,recursive,1319,0.13813813813813813,0.8069190829992294
8,12,234122,iterative,1319,0.13813813813813813,0.8277334170124959
8,12,389833,brute_force,1460,0.162,0.5526480840053409
8,12,389833,recursive,1472,0.162,0.46831974998349324
8,12,389833,iterative,1460,0.162,0.5329862080106977
8,13,12131,brute_force,1495,0.163,0.34638033399824053
8,13,12131,recursive,1495,0.163,0.2536491669889074
8,13,12131,iterative,1495,0.163,0.2561115419957787
8,13,234122,brute_force,1453,0.157,0.5214745000121184
8,13,234122,recursive,1453,0.157,0.37729312499868684
8,13,234122,iterative,1449,0.157,0.4736329580191523
8,13,389833,brute_force,1538,0.15115115115115116,0.5778501659806352
8,13,389833,recursive,1550,0.15115115115115116,0.4362495410023257
8,13,389833,iterative,1528,0.15115115115115116,0.408915292005986
8,14,12131,brute_force,1601,0.1623246492985972,0.44549679101328366
8,14,12131,recursive,1601,0.1623246492985972,0.21689749998040497
8,14,12131,iterative,1595,0.1623246492985972,0.24779004100128077
8,14,234122,brute_force,1465,0.16483516483516483,0.7701769580016844
8,14,234122,recursive,1465,0.16483516483516483,0.5026047089777421
8,14,234122,iterative,1465,0.16483516483516483,0.4815320839988999
8,14,389833,brute_force,1364,0.14,0.8411603329877835
8,14,389833,recursive,1364,0.14,0.6235123749938793
8,14,389833,iterative,1364,0.14,0.6096823749830946
8,15,12131,brute_force,1460,0.16716716716716717,0.7381681659899186
8,15,12131,recursive,1460,0.16716716716716717,0.26108866700087674
8,15,12131,iterative,1463,0.16716716716716717,0.2096850420057308
8,15,234122,brute_force,1340,0.15568862275449102,1.155124542012345
8,15,234122,recursive,1368,0.155,0.6355387920048088
8,15,234122,iterative,1381,0.155,0.6648026249895338
