nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
15,24,234122,iterative,1566,0.09,2.4847399160207715
15,24,389833,recursive,1633,0.09309309309309309,1.866051334014628
15,24,389833,iterative,1633,0.09309309309309309,1.84737541701179
15,25,12131,recursive,1597,0.08673978065802593,1.5257580830075312
15,25,12131,iterative,1599,0.08673978065802593,2.260544040997047
15,25,234122,recursive,1574,0.092,6.451281208021101
15,25,234122,iterative,1537,0.091,8.039047416998073
15,25,389833,recursive,1614,0.09281437125748503,2.268734375014901
15,25,389833,iterative,1584,0.08582834331337326,2.2907124999910593
15,26,12131,recursive,1535,0.0899100899100899,2.4750793339917436
15,26,12131,iterative,1562,0.08517034068136273,2.4542450419976376
15,26,234122,recursive,1622,0.0939060939060939,1.7098267499823123
15,26,234122,iterative,1627,0.0939060939060939,1.96842416698928
15,26,389833,recursive,1597,0.079,5.519905833993107
15,26,389833,iterative,1606,0.079,6.717128166987095
15,27,12131,recursive,1554,0.09090909090909091,1.9294914999918547
15,27,12131,iterative,1551,0.09090909090909091,1.5868825000070501
15,27,234122,recursive,1618,0.0897308075772682,1.6678771669976413
15,27,234122,iterative,1615,0.0897308075772682,2.0240795830031857
15,27,389833,recursive,1535,0.08682634730538923,3.0055680829973426
15,27,389833,iterative,1529,0.08682634730538923,2.5792744170175865
15,28,12131,recursive,1557,0.09509509509509509,3.151244415988913
15,28,12131,iterative,1554,0.09509509509509509,2.641755042015575
15,28,234122,recursive,1597,0.093,2.1021630830073263
15,28,234122,iterative,1610,0.09281437125748503,1.9652394170116168
15,28,389833,recursive,1590,0.09418837675350701,2.662511832983
15,28,389833,iterative,1586,0.0959040959040959,3.2848004999978
15,29,12131,recursive,1525,0.0920920920920921,2.8648649169772398
15,29,12131,iterative,1547,0.09309309309309309,2.189256915997248
15,29,234122,recursive,1484,0.08491508491508491,5.652101416984806
15,29,234122,iterative,1497,0.08891108891108891,6.652516166010173
15,29,389833,recursive,1636,0.094,1.62649133297964
15,29,389833,iterative,1647,0.096,1.726490917004412
15,30,12131,recursive,1552,0.09381237524950099,2.5234256249968894
15,30,12131,iterative,1565,0.09290709290709291,2.211827541992534
15,30,234122,recursive,1619,0.097,2.189280541992048
15,30,234122,iterative,1623,0.097,1.3844888749881648
15,30,389833,recursive,1561,0.09619238476953908,6.4742302910017315
15,30,389833,iterative,1591,0.0959040959040959,7.861702416994376
15,31,12131,recursive,1521,0.09290709290709291,2.745143415988423
15,31,12131,iterative,1530,0.09290709290709291,2.2707252920081373
15,31,234122,recursive,1580,0.09471585244267199,2.819993749988498
15,31,234122,iterative,1569,0.09471585244267199,1.5954512079770211
15,31,389833,recursive,1532,0.09109109109109109,5.161960291996365
15,31,389833,iterative,1526,0.09009009009009009,4.776204583002254
15,32,12131,recursive,1527,0.0946215139442231,3.5906272499996703
15,32,12131,iterative,1539,0.094,2.9889767919958103
15,32,234122,recursive,1609,0.09628886659979939,2.7671447080210783
15,32,234122,iterative,1600,0.09628886659979939,1.3638637080148328
15,32,389833,recursive,1569,0.09109109109109109,3.790279417007696
15,32,389833,iterative,1549,0.09309309309309309,2.2399043750192504
15,33,12131,recursive,1536,0.09418837675350701,3.3394612499978393
15,33,12131,iterative,1519,0.09519038076152304,1.9632265830005053
15,33,234122,recursive,1591,0.094,4.017790166020859
15,33,234122,iterative,1573,0.09481037924151696,3.7703254590160213
15,33,389833,recursive,1504,0.09,4.873973166977521
15,33,389833,iterative,1479,0.09,4.1434688750014175
15,34,12131,recursive,1507,0.09309309309309309,5.363619416981237
15,34,12131,iterative,1496,0.09309309309309309,2.7018224589992315
15,34,234122,recursive,1532,0.0893574297188755,5.583316750009544
15,34,234122,iterative,1567,0.09290709290709291,3.890432999993209
15,34,389833,recursive,1582,0.09371884346959122,6.393400708999252
15,34,389833,iterative,1550,0.09418837675350701,3.314229209005134
15,35,12131,recursive,1493,0.0939060939060939,6.095811834005872
15,35,12131,iterative,1483,0.09290709290709291,3.3942806250124704
15,35,234122,recursive,1538,0.09309309309309309,4.772500582999783
15,35,234122,iterative,1538,0.09309309309309309,1.5226682079955935
15,35,389833,recursive,1546,0.09619238476953908,5.422913749993313
15,35,389833,iterative,1541,0.09619238476953908,1.6311051249795128
15,36,12131,recursive,1505,0.095,8.161498542001937
15,36,12131,iterative,1499,0.092,3.183208041009493
15,36,234122,recursive,1515,0.09418837675350701,6.740417207998689
15,36,234122,iterative,1550,0.09318637274549098,1.6493455000163522
15,36,389833,recursive,1528,0.09509509509509509,6.655878375022439
15,36,389833,iterative,1552,0.096,1.8362807919911575
15,37,12131,recursive,1478,0.09109109109109109,9.644243957998697
15,37,12131,iterative,1484,0.09109109109109109,2.9254991660127416
15,37,234122,recursive,1515,0.09481037924151696,8.917602875008015
15,37,234122,iterative,1529,0.09353233830845771,1.4714800829824526
15,37,389833,recursive,1511,0.093,8.249562374985544
15,37,389833,iterative,1506,0.09318637274549098,2.946710999996867
15,38,12131,recursive,1492,0.093,9.884941416996298
15,38,12131,iterative,1476,0.093,2.7393798340053763
15,38,234122,recursive,1514,0.0899100899100899,13.071821333986009
15,38,234122,iterative,1515,0.08791208791208792,2.4308318749826867
15,38,389833,recursive,1557,0.09490509490509491,9.85741704198881
15,38,389833,iterative,1550,0.09490509490509491,1.6574948330235202
15,39,12131,recursive,1496,0.09281437125748503,13.369066457991721
15,39,12131,iterative,1470,0.09281437125748503,3.1840731670090463
15,39,234122,recursive,1523,0.09272183449651047,16.7926294170029
15,39,234122,iterative,1507,0.09272183449651047,2.415285291004693
15,39,389833,recursive,1520,0.09490509490509491,15.55167120799888
15,39,389833,iterative,1525,0.09490509490509491,2.394966749998275
15,40,12131,recursive,1494,0.093,18.473400917020626
15,40,12131,iterative,1513,0.09090909090909091,3.7075489170092624
15,40,234122,recursive,1509,0.09290709290709291,23.942774458002532
15,40,234122,iterative,1481,0.0920920920920921,4.6742292499984615
15,40,389833,recursive,1477,0.09327983951855567,19.596744917012984
15,40,389833,iterative,1505,0.09418837675350701,2.7311612910125405
15,41,12131,recursive,1459,0.0940940940940941,23.708744666015264
15,41,12131,iterative,1479,0.0940940940940941,4.046423833002336
15,41,234122,recursive,1501,0.0919080919080919,28.11016933299834
15,41,234122,iterative,1488,0.09371884346959122,4.332143042003736
15,41,389833,recursive,1480,0.0939060939060939,25.91619766599615
15,41,389833,iterative,1489,0.0939060939060939,3.5886897500022314
15,42,12131,recursive,1438,0.09181636726546906,34.5616441660095
15,42,12131,iterative,1458,0.091,5.182797374989605
15,42,234122,recursive,1490,0.093,34.658524833997944
15,42,234122,iterative,1498,0.092,4.157711499981815
15,42,389833,recursive,1483,0.0939060939060939,34.03486104198964
15,42,389833,iterative,1492,0.0939060939060939,4.824421416997211
15,43,12131,recursive,1449,0.0920920920920921,46.53677995799808
15,43,12131,iterative,1452,0.09109109109109109,6.981498165987432
15,43,234122,recursive,1451,0.09290709290709291,57.804945000010775
15,43,234122,iterative,1454,0.09290709290709291,8.255065250006737
15,43,389833,recursive,1438,0.09118236472945891,52.90717154199956
15,43,389833,iterative,1460,0.09181636726546906,6.714904124994064
15,44,12131,recursive,1438,0.09172482552342971,67.82134037499782
15,44,12131,iterative,1456,0.09172482552342971,9.685246750013903
15,44,234122,iterative,1434,0.09163346613545817,9.063288457982708
15,44,389833,iterative,1449,0.092,9.352570292016026
15,45,12131,iterative,1480,0.0919080919080919,10.037438083993038
15,45,234122,iterative,1428,0.09,12.196022374992026
15,45,389833,iterative,1476,0.09371884346959122,12.068480749992887
15,46,12131,iterative,1449,0.09172482552342971,21.595043875015108
15,46,234122,iterative,1444,0.09172482552342971,13.83262395800557
15,46,389833,iterative,1464,0.092,16.468328749993816
15,47,12131,iterative,1454,0.09290709290709291,18.238368958991487
15,47,234122,iterative,1464,0.0919080919080919,22.013389792002272
15,47,389833,iterative,1419,0.09127382146439318,24.89579366601538
15,48,12131,iterative,1439,0.0899100899100899,30.676863999979105
15,48,234122,iterative,1435,0.089,26.14365241699852
15,48,389833,iterative,1428,0.0919080919080919,27.64992679201532
15,49,12131,iterative,1409,0.09090909090909091,35.34016654102015
15,49,234122,iterative,1416,0.09118236472945891,37.57598033300019
15,49,389833,iterative,1402,0.08982035928143713,37.329283416998805
15,50,12131,iterative,1401,0.09,41.76571099998546
15,50,234122,iterative,1418,0.09109109109109109,53.19302016700385
15,50,389833,iterative,1413,0.09109109109109109,64.0832564169832
15,51,12131,iterative,1402,0.08791208791208792,48.008421624981565
15,51,234122,iterative,1399,0.08691308691308691,74.7452395419823
15,52,12131,iterative,1391,0.089,100.53655491600512
