nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
7,15,389833,recursive,1425,0.1931931931931932,0.4029297920060344
7,15,389833,iterative,1425,0.1931931931931932,0.4135986249893904
7,16,12131,brute_force,1383,0.184,1.7752973340102471
7,16,12131,recursive,1395,0.17217217217217218,0.7932054999982938
7,16,12131,iterative,1348,0.17117117117117117,0.732489624992013
7,16,234122,brute_force,1418,0.185,1.1310805839893874
7,16,234122,recursive,1418,0.185,0.195424333011033
7,16,234122,iterative,1418,0.185,0.17887500001234002
7,16,389833,brute_force,1424,0.1881881881881882,1.2285842499986757
7,16,389833,recursive,1424,0.1881881881881882,0.2843152919958811
7,16,389833,iterative,1433,0.1881881881881882,0.2506733750051353
7,17,12131,brute_force,1377,0.18537074148296592,2.3708529169962276
7,17,12131,recursive,1377,0.18537074148296592,0.4083766670082696
7,17,12131,iterative,1377,0.18537074148296592,0.33675558399409056
7,17,234122,brute_force,1537,0.199,2.1839401249890216
7,17,234122,recursive,1537,0.199,0.17295758301042952
7,17,234122,iterative,1511,0.195,0.08078066702000797
7,17,389833,brute_force,1386,0.18036072144288579,2.2358282920031343
7,17,389833,recursive,1386,0.18036072144288579,0.21854120801435784
7,17,389833,iterative,1386,0.18036072144288579,0.1605129579838831
7,18,12131,brute_force,1388,0.18218218218218218,4.589419916999759
7,18,12131,recursive,1388,0.18218218218218218,0.3732581670046784
7,18,12131,iterative,1393,0.18618618618618618,0.2996728330035694
7,18,234122,brute_force,1421,0.186,4.512419750011759
7,18,234122,recursive,1408,0.188,0.3796887499920558
7,18,234122,iterative,1408,0.188,0.22269016699283384
7,18,389833,brute_force,1381,0.182,4.841136875009397
7,18,389833,recursive,1381,0.182,0.6464001249987632
7,18,389833,iterative,1381,0.182,0.5850383340148255
7,19,12131,brute_force,1366,0.17917917917917917,9.172255500016036
7,19,12131,recursive,1366,0.17917917917917917,0.4861617500137072
7,19,12131,iterative,1318,0.1781781781781782,0.419690292008454
7,19,234122,brute_force,1444,0.18618618618618618,9.124794707982801
7,19,234122,recursive,1444,0.18618618618618618,0.553922249993775
7,19,234122,iterative,1395,0.191,0.3158157500147354
7,19,389833,brute_force,1390,0.18618618618618618,9.23485220799921
7,19,389833,recursive,1390,0.18618618618618618,0.3808931660023518
7,19,389833,iterative,1390,0.18618618618618618,0.22483787502278574
7,20,12131,brute_force,1346,0.183,18.737630541989347
7,20,12131,recursive,1346,0.183,0.5505318749928847
7,20,12131,iterative,1346,0.183,0.35283499999786727
7,20,234122,brute_force,1419,0.1848151848151848,18.46937004197389
7,20,234122,recursive,1419,0.1848151848151848,0.45953466699575074
7,20,234122,iterative,1394,0.1848151848151848,0.3534362080099527
7,20,389833,brute_force,1396,0.189,18.655827583017526
7,20,389833,recursive,1384,0.189,0.4919517919770442
7,20,389833,iterative,1382,0.189,0.2017166670120787
7,21,12131,brute_force,1344,0.1838161838161838,38.18618470799993
7,21,12131,recursive,1344,0.1838161838161838,0.704117208981188
7,21,12131,iterative,1354,0.18281718281718282,0.2959660420019645
7,21,234122,brute_force,1382,0.18254764292878636,38.73885245897691
7,21,234122,recursive,1382,0.18254764292878636,1.552642750000814
7,21,234122,iterative,1361,0.172,1.314985750010237
7,21,389833,brute_force,1355,0.1831831831831832,37.72574049999821
7,21,389833,recursive,1355,0.1831831831831832,0.8721845410182141
7,21,389833,iterative,1355,0.1831831831831832,0.3658251670130994
7,22,12131,brute_force,1344,0.17517517517517517,75.61317008300102
7,22,12131,recursive,1367,0.17882117882117882,1.0895843750040513
7,22,12131,iterative,1344,0.17517517517517517,0.4141222909966018
7,22,234122,recursive,1352,0.184,0.9691736669919919
7,22,234122,iterative,1351,0.185,0.6035317079804372
7,22,389833,recursive,1367,0.1815446339017051,1.4741282500035595
7,22,389833,iterative,1339,0.1815446339017051,0.9948503339837771
7,23,12131,recursive,1362,0.18281718281718282,1.654672708013095
7,23,12131,iterative,1362,0.18281718281718282,0.6471341669966932
7,23,234122,recursive,1338,0.183,1.5857311669969931
7,23,234122,iterative,1338,0.183,0.5205685000109952
7,23,389833,recursive,1370,0.19,1.168416791013442
7,23,389833,iterative,1370,0.19,0.2553057909826748
7,24,12131,recursive,1323,0.18018018018018017,2.5600950000225566
7,24,12131,iterative,1333,0.1838161838161838,0.8402332080004271
7,24,234122,recursive,1321,0.1781781781781782,1.8850898749951739
7,24,234122,iterative,1346,0.17617617617617617,0.40504800001508556
7,24,389833,recursive,1340,0.187,2.0332016249885783
7,24,389833,iterative,1358,0.17964071856287425,0.3655940000026021
7,25,12131,recursive,1384,0.18837675350701402,2.566032250004355
7,25,12131,iterative,1384,0.18837675350701402,0.38554720900719985
7,25,234122,recursive,1303,0.17935871743486975,3.252075333002722
7,25,234122,iterative,1304,0.17935871743486975,1.7091908329748549
7,25,389833,recursive,1329,0.17928286852589642,3.734918166999705
7,25,389833,iterative,1325,0.18355065195586762,1.8473673750122543
7,26,12131,recursive,1312,0.18081918081918083,4.371252834011102
7,26,12131,iterative,1312,0.18281718281718282,0.8651369999861345
7,26,234122,recursive,1353,0.18181818181818182,4.7908832500106655
7,26,234122,iterative,1346,0.18181818181818182,1.372636500018416
7,26,389833,recursive,1329,0.18537074148296592,4.156280750001315
7,26,389833,iterative,1329,0.18537074148296592,0.7915433330053929
7,27,12131,recursive,1257,0.17182817182817184,10.885836125002243
7,27,12131,iterative,1254,0.17182817182817184,4.571587749989703
7,27,234122,recursive,1324,0.18218218218218218,6.653574582975125
7,27,234122,iterative,1335,0.1838161838161838,1.092910084000323
7,27,389833,recursive,1303,0.17717717717717718,7.878981834015576
7,27,389833,iterative,1290,0.17617617617617617,2.071126250026282
7,28,12131,recursive,1290,0.17452357071213642,11.109712542005582
7,28,12131,iterative,1290,0.17452357071213642,2.589677167008631
7,28,234122,recursive,1295,0.17917917917917917,10.33504104198073
7,28,234122,iterative,1305,0.182,1.6152273750049062
7,28,389833,recursive,1358,0.18263473053892215,11.831606249994365
7,28,389833,iterative,1353,0.18263473053892215,1.2862941249914002
7,29,12131,recursive,1281,0.17317317317317318,18.64625975000672
7,29,12131,iterative,1281,0.17317317317317318,2.553269541996997
7,29,234122,recursive,1303,0.18045862412761715,17.105684417008888
7,29,234122,iterative,1314,0.17953861584754263,3.4967219999816734
7,29,389833,recursive,1327,0.177,17.506217917019967
7,29,389833,iterative,1327,0.177,2.046666042006109
7,30,12131,recursive,1294,0.17853560682046138,24.503728167008376
7,30,12131,iterative,1295,0.17853560682046138,4.086440916988067
7,30,234122,recursive,1318,0.17882117882117882,23.239828207995743
7,30,234122,iterative,1315,0.17882117882117882,2.3607670409837738
7,30,389833,recursive,1304,0.18181818181818182,28.823620666982606
7,30,389833,iterative,1312,0.18181818181818182,3.1661097909964155
7,31,12131,recursive,1284,0.178,42.075659833004465
7,31,12131,iterative,1267,0.178,5.539524166000774
7,31,234122,recursive,1280,0.178,35.89713304198813
7,31,234122,iterative,1285,0.178,3.920571458991617
7,31,389833,recursive,1279,0.173,47.66482462498243
7,31,389833,iterative,1280,0.173,5.472235791996354
7,32,12131,recursive,1249,0.175,70.61908537501586
7,32,12131,iterative,1256,0.175,10.380533624993404
7,32,234122,iterative,1291,0.17846460618145563,8.382936333015095
7,32,389833,iterative,1303,0.178,5.841646792017855
7,33,12131,iterative,1284,0.17735470941883769,11.34940583401476
7,33,234122,iterative,1271,0.17717717717717718,11.1799225420109
7,33,389833,iterative,1271,0.175,11.298806667007739
7,34,12131,iterative,1260,0.17465069860279442,19.57210204101284
7,34,234122,iterative,1287,0.179,13.699316582991742
7,34,389833,iterative,1267,0.17582417582417584,20.435200584004633
7,35,12131,iterative,1246,0.17382617382617382,30.231792875012616
7,35,234122,iterative,1270,0.177,23.02940299999318
7,35,389833,iterative,1277,0.17782217782217782,32.07464554099715
7,36,12131,iterative,1247,0.17282717282717283,49.24598750000587
7,36,234122,iterative,1254,0.17482517482517482,33.25838174999808
7,36,389833,iterative,1268,0.17682317682317683,43.98629979099496
7,37,12131,iterative,1247,0.17382617382617382,60.44523808298982
