nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
2,19,12131,recursive,1080,0.54,10.140396917006
2,19,12131,iterative,1080,0.5375375375375375,0.6280518329876941
2,19,234122,brute_force,1085,0.532,6.480532540997956
2,19,234122,recursive,1085,0.532,13.007597957999678
2,19,234122,iterative,1085,0.532,5.782928917004028
2,19,389833,brute_force,1109,0.5535535535535535,3.39458462499897
2,19,389833,recursive,1109,0.5535535535535535,9.592734374979045
2,19,389833,iterative,1109,0.5535535535535535,0.48138570800074376
2,20,12131,brute_force,1063,0.53,16.953518124995753
2,20,12131,recursive,1063,0.53,29.502878833998693
2,20,12131,iterative,1063,0.53,9.870008875004714
2,20,234122,brute_force,1086,0.5424575424575424,7.063045582995983
2,20,234122,recursive,1086,0.5424575424575424,18.43614133397932
2,20,234122,iterative,1086,0.5424575424575424,0.8640838329738472
2,20,389833,brute_force,1109,0.5544455544455544,7.491866249998566
2,20,389833,recursive,1109,0.5544455544455544,19.436081291001756
2,20,389833,iterative,1109,0.5544455544455544,0.7015613749972545
2,21,12131,brute_force,1085,0.5385385385385385,14.459791917004623
2,21,12131,recursive,1085,0.5385385385385385,38.85434787502163
2,21,12131,iterative,1085,0.5385385385385385,1.5207316250016447
2,21,234122,brute_force,1079,0.539,17.463864334014943
2,21,234122,recursive,1079,0.539,41.18799270800082
2,21,234122,iterative,1079,0.539,5.2639724999899045
2,21,389833,brute_force,1087,0.5364635364635365,14.216575041005854
2,21,389833,recursive,1087,0.5364635364635365,37.01264437500504
2,21,389833,iterative,1087,0.5364635364635365,1.5799466660246253
2,22,12131,brute_force,1075,0.5365365365365365,26.81220775001566
2,22,12131,recursive,1075,0.5365365365365365,71.76752045800094
2,22,12131,iterative,1075,0.5365365365365365,2.5994385830126703
2,22,234122,brute_force,1089,0.543,25.802757084020413
2,22,234122,iterative,1089,0.543,1.4309818749898113
2,22,389833,brute_force,1080,0.534,26.154646250011865
2,22,389833,iterative,1080,0.534,3.390539916988928
2,23,12131,brute_force,1073,0.5334665334665335,47.347582375019556
2,23,12131,iterative,1073,0.5334665334665335,4.251559875003295
2,23,234122,brute_force,1076,0.537,45.594041166012175
2,23,234122,iterative,1076,0.537,3.659715124987997
2,23,389833,brute_force,1068,0.5295295295295295,49.55650845798664
2,23,389833,iterative,1068,0.5295295295295295,25.2475592920091
2,24,12131,brute_force,1070,0.532,82.5194279999996
2,24,12131,iterative,1070,0.532,11.522742332977941
2,24,234122,iterative,1074,0.5339321357285429,5.7761274999938905
2,24,389833,iterative,1085,0.536,6.642336042015813
2,25,12131,iterative,1069,0.534,28.60007908300031
2,25,234122,iterative,1063,0.5295295295295295,25.68616829099483
2,25,389833,iterative,1074,0.5364635364635365,34.168079041992314
2,26,12131,iterative,1073,0.5370741482965932,32.787173375021666
2,26,234122,iterative,1071,0.5284715284715285,32.44312029200955
2,26,389833,iterative,1065,0.5320641282565131,47.657241250009974
2,27,12131,iterative,1067,0.533,56.10350458297762
2,27,234122,iterative,1062,0.5295295295295295,71.77536599998712
2,28,12131,iterative,1057,0.5285285285285285,140.30736158398213
