nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
18,18,12131,iterative,True,1637,0.060939060939060936,6.567635542014614
18,18,234122,iterative,True,1753,0.06387225548902195,5.611591666995082
18,18,389833,iterative,True,1716,0.059940059940059943,9.646501458017156
18,19,12131,iterative,True,1607,0.06580259222333001,8.405070541019086
18,19,234122,iterative,True,1752,0.073,7.076183542027138
18,19,389833,iterative,True,1624,0.06893106893106893,5.719310457992833
18,20,12131,iterative,True,1669,0.063,14.532709583989345
18,20,234122,iterative,True,1696,0.07007007007007007,5.953285625029821
18,20,389833,iterative,True,1638,0.07292707292707293,7.387724874948617
18,21,12131,iterative,True,1633,0.06693306693306693,10.135115458979271
18,21,234122,iterative,True,1627,0.07,7.394555583014153
18,21,389833,iterative,True,1605,0.07192807192807193,5.815747166983783
18,22,12131,iterative,True,1662,0.07107107107107107,8.666009458014742
18,22,234122,iterative,True,1655,0.074,7.090647957986221
18,22,389833,iterative,True,1638,0.075,7.445675625000149
18,23,12131,iterative,True,1565,0.06393606393606394,7.380091833008919
18,23,234122,iterative,True,1676,0.074,6.466160000010859
18,23,389833,iterative,True,1686,0.067,8.32420125004137
18,24,12131,iterative,True,1657,0.07592407592407592,6.66871695802547
18,24,234122,iterative,True,1637,0.06893106893106893,8.701005958020687
18,24,389833,iterative,True,1649,0.07407407407407407,5.902187833038624
18,25,12131,iterative,True,1624,0.06806806806806807,17.02927199995611
18,25,234122,iterative,True,1637,0.07178464606181456,9.500199583009817
18,25,389833,iterative,True,1632,0.07392607392607392,6.155630416993517
18,26,12131,iterative,True,1604,0.0688622754491018,16.72741179197328
18,26,234122,iterative,True,1593,0.079,8.380334040964954
18,26,389833,iterative,True,1578,0.072,14.087160624971148
18,27,12131,iterative,True,1629,0.0732196589769308,13.614554375002626
18,27,234122,iterative,True,1639,0.07192807192807193,12.935806624998804
18,27,389833,iterative,True,1618,0.06986027944111776,6.655988665996119
18,28,12131,iterative,True,1622,0.074,18.75288179202471
18,28,234122,iterative,True,1630,0.07477567298105683,12.658139665960334
18,28,389833,iterative,True,1644,0.08183632734530938,6.038831665995531
18,29,12131,iterative,True,1608,0.076,7.733473667001817
18,29,234122,iterative,True,1556,0.07692307692307693,11.955007374985144
18,29,389833,iterative,True,1623,0.074,9.536434250010643
18,30,12131,iterative,True,1627,0.08283433133732535,11.962718957976904
18,30,234122,iterative,True,1601,0.07715430861723446,18.98059741599718
18,30,389833,iterative,True,1649,0.07792207792207792,7.966543665970676
18,31,12131,iterative,True,1606,0.07707707707707707,15.472976082994137
18,31,234122,iterative,True,1563,0.07607607607607608,13.852408542006742
18,31,389833,iterative,True,1612,0.07807807807807808,8.422759749984834
18,32,12131,iterative,True,1602,0.07807807807807808,6.331103833974339
18,32,234122,iterative,True,1660,0.078,11.45758583402494
18,32,389833,iterative,True,1651,0.07776669990029911,22.163803541043308
18,33,12131,iterative,True,1591,0.08275174476570289,7.184497374983039
18,33,234122,iterative,True,1622,0.07892107892107893,13.12217204098124
18,33,389833,iterative,True,1636,0.07868525896414343,30.789565749990288
18,34,12131,iterative,True,1600,0.07868525896414343,9.013033333991189
18,34,234122,iterative,True,1600,0.077,10.06798762496328
18,34,389833,iterative,True,1619,0.08208208208208208,9.640048958011903
18,35,12131,iterative,True,1551,0.07792207792207792,13.552102707966696
18,35,234122,iterative,True,1618,0.079,8.605851624975912
18,35,389833,iterative,True,1612,0.07592407592407592,11.802682249981444
18,36,12131,iterative,True,1562,0.07692307692307693,9.013890083006117
18,36,234122,iterative,True,1638,0.078,7.134513250028249
18,36,389833,iterative,True,1622,0.07692307692307693,13.074301292013843
18,37,12131,iterative,True,1545,0.07992007992007992,8.42729058401892
18,37,234122,iterative,True,1633,0.078,9.649379208975006
18,37,389833,iterative,True,1613,0.079,16.53833108401159
18,38,12131,iterative,True,1585,0.081,7.2237644999986514
18,38,234122,iterative,True,1552,0.077,10.915101499995217
18,38,389833,iterative,True,1595,0.08083832335329341,7.380282416008413
18,39,12131,iterative,True,1530,0.07915831663326653,13.107915375032462
18,39,234122,iterative,True,1574,0.078,8.756706374988426
18,39,389833,iterative,True,1639,0.07792207792207792,12.88666637497954
18,40,12131,iterative,True,1567,0.07992007992007992,8.779355124977883
18,40,234122,iterative,True,1573,0.08091908091908091,7.840575208014343
18,40,389833,iterative,True,1550,0.08,7.516065625008196
18,41,12131,iterative,True,1541,0.079,7.433515832992271
18,41,234122,iterative,True,1570,0.08016032064128256,9.266666000010446
18,41,389833,iterative,True,1572,0.081,7.360772457963321
18,42,12131,iterative,True,1507,0.07776669990029911,10.7540675830096
18,42,234122,iterative,True,1536,0.08016032064128256,8.203699417004827
18,42,389833,iterative,True,1587,0.077,9.361130042001605
18,43,12131,iterative,True,1547,0.07807807807807808,9.972255082975607
18,43,234122,iterative,True,1548,0.07292707292707293,9.706179500033613
18,43,389833,iterative,True,1606,0.07992007992007992,9.235031375021208
18,44,12131,iterative,True,1514,0.07923771313941826,11.611987915995996
18,44,234122,iterative,True,1525,0.08083832335329341,11.219810375012457
18,44,389833,iterative,True,1568,0.07715430861723446,10.311306790972594
18,45,12131,iterative,True,1525,0.0783132530120482,10.226570084050763
18,45,234122,iterative,True,1506,0.07684630738522955,12.121130459010601
18,45,389833,iterative,True,1545,0.07976071784646062,11.304998875013553
18,46,12131,iterative,True,1523,0.07876370887337986,13.5829062499688
18,46,234122,iterative,True,1496,0.07784431137724551,10.176366416038945
18,46,389833,iterative,True,1538,0.079,9.500369541055989
18,47,12131,iterative,True,1493,0.07884231536926148,11.214348541980144
18,47,234122,iterative,True,1525,0.07876370887337986,11.578006708004978
18,47,389833,iterative,True,1540,0.08008008008008008,10.74222999997437
18,48,12131,iterative,True,1475,0.07630522088353414,15.14097683300497
18,48,234122,iterative,True,1537,0.078,10.933487083006185
18,48,389833,iterative,True,1523,0.07984031936127745,10.348241958010476
18,49,12131,iterative,True,1476,0.07707707707707707,13.65966591599863
18,49,234122,iterative,True,1466,0.07692307692307693,15.889198624994606
18,49,389833,iterative,True,1537,0.07792207792207792,12.957310208003037
18,50,12131,iterative,True,1467,0.07784431137724551,16.56547462497838
18,50,234122,iterative,True,1492,0.078,17.489192999957595
18,50,389833,iterative,True,1503,0.078,18.022130416997243
18,51,12131,iterative,True,1473,0.07776669990029911,14.688795207999647
18,51,234122,iterative,True,1460,0.07792207792207792,26.316678999981377
18,51,389833,iterative,True,1491,0.078,22.99239074997604
18,52,12131,iterative,True,1494,0.078,24.910250124987215
18,52,234122,iterative,True,1471,0.07807807807807808,29.258782542019617
18,52,389833,iterative,True,1473,0.077,29.699238875007723
18,53,12131,iterative,True,1467,0.07784431137724551,26.987607541959733
18,53,234122,iterative,True,1458,0.07707707707707707,34.32766895898385
18,53,389833,iterative,True,1497,0.07723169508525576,33.31927166698733
18,54,12131,iterative,True,1476,0.07692307692307693,34.736662665964104
18,54,234122,iterative,True,1447,0.07707707707707707,37.24893125001108
18,54,389833,iterative,True,1460,0.07676969092721835,36.626824042003136
18,55,12131,iterative,True,1456,0.07776669990029911,41.681429208023474
18,55,234122,iterative,True,1434,0.075,53.15024408296449
18,55,389833,iterative,True,1458,0.07707707707707707,46.091112125024665
18,56,12131,iterative,True,1436,0.077,50.52061200002208
18,56,234122,iterative,True,1428,0.07492507492507493,60.09899420896545
18,57,12131,iterative,True,1441,0.07607607607607608,79.98487504100194
