nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
16,16,12131,iterative,True,1542,0.06306306306306306,12.433748374984134
16,16,234122,iterative,True,1622,0.072,6.89841287501622
16,16,389833,iterative,True,1721,0.0,16.890259584004525
16,17,12131,iterative,True,1630,0.06513026052104208,8.225500833010301
16,17,234122,iterative,True,1618,0.07392607392607392,9.14377287501702
16,17,389833,iterative,True,1630,0.07092907092907093,8.013871791015845
16,18,12131,iterative,True,1646,0.07092907092907093,9.543299500015564
16,18,234122,iterative,True,1620,0.07676969092721835,6.867867416993249
16,18,389833,iterative,True,1650,0.07692307692307693,6.445807541022077
16,19,12131,iterative,True,1674,0.07784431137724551,7.086867917038035
16,19,234122,iterative,True,1630,0.088,7.293083750002552
16,19,389833,iterative,True,1559,0.07507507507507508,9.204443375056144
16,20,12131,iterative,True,1630,0.07715430861723446,7.8842344579752535
16,20,234122,iterative,True,1660,0.07007007007007007,8.334165666019544
16,20,389833,iterative,True,1640,0.08665338645418327,6.6430271660210565
16,21,12131,iterative,True,1632,0.08091908091908091,9.52153237501625
16,21,234122,iterative,True,1632,0.07615230460921844,8.04640345799271
16,21,389833,iterative,True,1620,0.08391608391608392,7.127293125027791
16,22,12131,iterative,True,1568,0.07807807807807808,12.434646000037901
16,22,234122,iterative,True,1656,0.08291708291708291,7.052580083021894
16,22,389833,iterative,True,1568,0.07807807807807808,6.981036750017665
16,23,12131,iterative,True,1618,0.08008008008008008,13.234064124990255
16,23,234122,iterative,True,1591,0.08374875373878365,7.161348249996081
16,23,389833,iterative,True,1642,0.08708708708708708,12.639419582963455
16,24,12131,iterative,True,1613,0.08525576730190572,10.896568500029389
16,24,234122,iterative,True,1611,0.08191808191808192,11.01551220897818
16,24,389833,iterative,True,1632,0.07807807807807808,11.271902290987782
16,25,12131,iterative,True,1625,0.07907907907907907,35.517982958001085
16,25,234122,iterative,True,1552,0.08,23.24199570901692
16,25,389833,iterative,True,1652,0.08183632734530938,13.3744996250025
16,26,12131,iterative,True,1618,0.08808808808808809,8.739724832994398
16,26,234122,iterative,True,1559,0.087,10.398390791960992
16,26,389833,iterative,True,1529,0.076,24.51346149999881
16,27,12131,iterative,True,1554,0.08525576730190572,9.079491916985717
16,27,234122,iterative,True,1642,0.08873379860418744,14.006618249986786
16,27,389833,iterative,True,1561,0.08808808808808809,9.022066749981605
16,28,12131,iterative,True,1600,0.08673978065802593,10.592001917015295
16,28,234122,iterative,True,1592,0.08982035928143713,7.398510625003837
16,28,389833,iterative,True,1589,0.08191808191808192,11.326047124981415
16,29,12131,iterative,True,1584,0.08608608608608609,8.916203041968402
16,29,234122,iterative,True,1551,0.08726178535606821,13.65187383396551
16,29,389833,iterative,True,1614,0.09181636726546906,9.992378166993149
16,30,12131,iterative,True,1554,0.086,12.63281412498327
16,30,234122,iterative,True,1625,0.07676969092721835,51.428242333000526
16,30,389833,iterative,True,1580,0.08391608391608392,12.16047649999382
16,31,12131,iterative,True,1572,0.08491508491508491,10.729224625043571
16,31,234122,iterative,True,1609,0.08873379860418744,8.00878166698385
16,31,389833,iterative,True,1587,0.08708708708708708,14.61855762504274
16,32,12131,iterative,True,1532,0.086,9.041965583979618
16,32,234122,iterative,True,1596,0.08817635270541083,9.695309665985405
16,32,389833,iterative,True,1601,0.08917835671342686,8.902855583000928
16,33,12131,iterative,True,1573,0.086,7.987854583945591
16,33,234122,iterative,True,1565,0.087,17.531225125014316
16,33,389833,iterative,True,1594,0.08608608608608609,10.672851874958724
16,34,12131,iterative,True,1540,0.085,10.05848770798184
16,34,234122,iterative,True,1584,0.08634538152610442,12.376723124994896
16,34,389833,iterative,True,1556,0.089,11.296262499992736
16,35,12131,iterative,True,1485,0.087,14.532031707989518
16,35,234122,iterative,True,1582,0.08808808808808809,8.441270374984015
16,35,389833,iterative,True,1578,0.086,19.045376209018286
16,36,12131,iterative,True,1544,0.08808808808808809,8.842276000010315
16,36,234122,iterative,True,1529,0.088,9.421642833040096
16,36,389833,iterative,True,1569,0.08617234468937876,10.02549920801539
16,37,12131,iterative,True,1548,0.08817635270541083,9.072667375032324
16,37,234122,iterative,True,1559,0.08817635270541083,9.31889495800715
16,37,389833,iterative,True,1580,0.09,9.750504458032083
16,38,12131,iterative,True,1513,0.087,9.488371249986812
16,38,234122,iterative,True,1509,0.08491508491508491,12.23363429197343
16,38,389833,iterative,True,1597,0.08891108891108891,7.982579583011102
16,39,12131,iterative,True,1504,0.088,10.329823500011116
16,39,234122,iterative,True,1530,0.08926780341023069,9.865672125015408
16,39,389833,iterative,True,1531,0.09090909090909091,9.834102666995022
16,40,12131,iterative,True,1492,0.089,13.658177833014634
16,40,234122,iterative,True,1535,0.08491508491508491,10.339535582985263
16,40,389833,iterative,True,1532,0.08708708708708708,9.310910624975804
16,41,12131,iterative,True,1498,0.086,11.808503833017312
16,41,234122,iterative,True,1543,0.08926780341023069,10.624320209026337
16,41,389833,iterative,True,1540,0.089,10.502286500006448
16,42,12131,iterative,True,1460,0.08617234468937876,12.101722583000083
16,42,234122,iterative,True,1480,0.088,8.81345258402871
16,42,389833,iterative,True,1506,0.088,8.939960042014718
16,43,12131,iterative,True,1518,0.08508508508508508,8.930362249957398
16,43,234122,iterative,True,1524,0.088,8.88161270803539
16,43,389833,iterative,True,1507,0.08782435129740519,9.02239825000288
16,44,12131,iterative,True,1475,0.08673978065802593,12.453299042012077
16,44,234122,iterative,True,1482,0.08665338645418327,10.832264915981796
16,44,389833,iterative,True,1524,0.08782435129740519,11.977351458044723
16,45,12131,iterative,True,1489,0.08634538152610442,11.95231458300259
16,45,234122,iterative,True,1483,0.0846613545816733,12.822391541034449
16,45,389833,iterative,True,1502,0.08691308691308691,11.66466379200574
16,46,12131,iterative,True,1463,0.08673978065802593,19.35150795901427
16,46,234122,iterative,True,1499,0.086,11.398081541992724
16,46,389833,iterative,True,1500,0.08882235528942116,10.30122104199836
16,47,12131,iterative,True,1475,0.08691308691308691,14.258384458953515
16,47,234122,iterative,True,1444,0.087,18.683808791975025
16,47,389833,iterative,True,1472,0.087,14.427312874991912
16,48,12131,iterative,True,1432,0.08591408591408592,20.99251195800025
16,48,234122,iterative,True,1475,0.087,16.88900566700613
16,48,389833,iterative,True,1464,0.08608608608608609,17.023117167002056
16,49,12131,iterative,True,1442,0.08591408591408592,18.763529249990825
16,49,234122,iterative,True,1458,0.08682634730538923,19.155865209002513
16,49,389833,iterative,True,1440,0.08383233532934131,20.511999499984086
16,50,12131,iterative,True,1441,0.08682634730538923,22.501721957989503
16,50,234122,iterative,True,1425,0.084,29.154026750009507
16,50,389833,iterative,True,1430,0.085,32.53145050001331
16,51,12131,iterative,True,1430,0.085,28.92027699999744
16,51,234122,iterative,True,1434,0.08691308691308691,43.29694941698108
16,51,389833,iterative,True,1431,0.08591408591408592,44.76624762499705
16,52,12131,iterative,True,1426,0.08582834331337326,45.394978958996944
16,52,234122,iterative,True,1407,0.08383233532934131,57.62100599997211
16,52,389833,iterative,True,1433,0.0847457627118644,56.46512095804792
16,53,12131,iterative,True,1427,0.08316633266533066,51.670973250002135
16,53,234122,iterative,True,1401,0.0841683366733467,70.5877228329773
16,54,12131,iterative,True,1430,0.08691308691308691,87.79563154099742
