nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
12,12,12131,iterative,True,1693,0.0920920920920921,5.293032707995735
12,12,234122,iterative,True,1614,0.0,6.921445457963273
12,12,389833,iterative,True,1649,0.087,6.271682791993953
12,13,12131,iterative,True,1544,0.091,5.513039082987234
12,13,234122,iterative,True,1555,0.103,4.835359833028633
12,13,389833,iterative,True,1612,0.09218436873747494,5.622882875031792
12,14,12131,iterative,True,1639,0.101,5.250076542026363
12,14,234122,iterative,True,1672,0.099,5.087550958036445
12,14,389833,iterative,True,1562,0.1,5.954148499993607
12,15,12131,iterative,True,1544,0.106,5.521215624990873
12,15,234122,iterative,True,1503,0.096,5.166970457998104
12,15,389833,iterative,True,1549,0.10810810810810811,5.217321957985405
12,16,12131,iterative,True,1523,0.104,6.484935082960874
12,16,234122,iterative,True,1668,0.109,5.677713207958732
12,16,389833,iterative,True,1565,0.101,5.480226874991786
12,17,12131,iterative,True,1613,0.0970970970970971,9.23141095804749
12,17,234122,iterative,True,1578,0.116,5.427506499981973
12,17,389833,iterative,True,1562,0.10079840319361277,5.609460250008851
12,18,12131,iterative,True,1606,0.1001001001001001,6.230832792003639
12,18,234122,iterative,True,1582,0.1106679960119641,8.856763666961342
12,18,389833,iterative,True,1611,0.11688311688311688,4.913030416995753
12,19,12131,iterative,True,1651,0.115,7.324348416994326
12,19,234122,iterative,True,1558,0.11122244488977956,5.258879999979399
12,19,389833,iterative,True,1565,0.11488511488511488,5.973369290994015
12,20,12131,iterative,True,1531,0.11222444889779559,5.66173945798073
12,20,234122,iterative,True,1555,0.11011011011011011,8.509767375013325
12,20,389833,iterative,True,1616,0.123,5.134091667016037
12,21,12131,iterative,True,1596,0.11534603811434303,6.077658874972258
12,21,234122,iterative,True,1519,0.102,13.534185166994575
12,21,389833,iterative,True,1620,0.11688311688311688,6.0977463749586605
12,22,12131,iterative,True,1564,0.11688311688311688,5.875340333033819
12,22,234122,iterative,True,1483,0.1091091091091091,6.495682166016195
12,22,389833,iterative,True,1492,0.1091091091091091,9.99785329104634
12,23,12131,iterative,True,1568,0.11764705882352941,5.660375625011511
12,23,234122,iterative,True,1581,0.11377245508982035,5.650206083024386
12,23,389833,iterative,True,1500,0.11188811188811189,7.543349250045139
12,24,12131,iterative,True,1489,0.11588411588411589,7.249375667015556
12,24,234122,iterative,True,1529,0.11211211211211211,5.465707708033733
12,24,389833,iterative,True,1572,0.117,5.822374999988824
12,25,12131,iterative,True,1509,0.11523046092184369,7.05075641599251
12,25,234122,iterative,True,1574,0.1187624750499002,6.135608916985802
12,25,389833,iterative,True,1573,0.11434302908726178,6.4276572079979815
12,26,12131,iterative,True,1504,0.11133400200601805,5.914272292051464
12,26,234122,iterative,True,1491,0.1088911088911089,6.805185332952533
12,26,389833,iterative,True,1503,0.11511511511511512,6.6766419999767095
12,27,12131,iterative,True,1420,0.107,7.616441250022035
12,27,234122,iterative,True,1564,0.115,5.61832091701217
12,27,389833,iterative,True,1534,0.11511511511511512,5.828221375006251
12,28,12131,iterative,True,1517,0.11211211211211211,6.844146459014155
12,28,234122,iterative,True,1488,0.1187624750499002,5.449992167006712
