nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
8,8,12131,iterative,True,1365,0.0,4.981895208009519
8,8,234122,iterative,True,1403,0.13286713286713286,4.6308784580323845
8,8,389833,iterative,True,1498,0.0,5.194310292019509
8,9,12131,iterative,True,1654,0.14185814185814186,5.411570124968421
8,9,234122,iterative,True,1629,0.132,4.785139041021466
8,9,389833,iterative,True,1430,0.13513513513513514,5.036260416964069
8,10,12131,iterative,True,1631,0.14770459081836326,5.548077125044074
8,10,234122,iterative,True,1522,0.128,5.118243207980413
8,10,389833,iterative,True,1407,0.138,5.17086241702782
8,11,12131,iterative,True,1526,0.155,5.425170374976005
8,11,234122,iterative,True,1459,0.132,5.0112481249962
8,11,389833,iterative,True,1415,0.14414414414414414,4.690336707979441
8,12,12131,iterative,True,1436,0.151,5.379454332985915
8,12,234122,iterative,True,1319,0.13813813813813813,6.051216082996689
8,12,389833,iterative,True,1460,0.162,5.179038750007749
8,13,12131,iterative,True,1495,0.163,4.707492167013697
8,13,234122,iterative,True,1449,0.157,5.27374754199991
8,13,389833,iterative,True,1528,0.15115115115115116,5.353748290974181
8,14,12131,iterative,True,1595,0.1623246492985972,5.2661467919824645
8,14,234122,iterative,True,1465,0.16483516483516483,5.519075541000348
8,14,389833,iterative,True,1364,0.14,5.616100416984409
8,15,12131,iterative,True,1463,0.16716716716716717,5.235062375024427
8,15,234122,iterative,True,1381,0.155,6.228340458997991
8,15,389833,iterative,True,1529,0.15715715715715717,4.990285832958762
8,16,12131,iterative,True,1477,0.155,5.517725875019096
8,16,234122,iterative,True,1512,0.162,5.6440338749671355
8,16,389833,iterative,True,1491,0.16216216216216217,9.6991311670281
8,17,12131,iterative,True,1446,0.167,5.6545508750132285
8,17,234122,iterative,True,1505,0.17582417582417584,5.329999291978311
8,17,389833,iterative,True,1487,0.1653306613226453,6.925680375017691
8,18,12131,iterative,True,1422,0.15915915915915915,4.870650917000603
8,18,234122,iterative,True,1435,0.154,6.205421541992109
8,18,389833,iterative,True,1498,0.163,5.26259229198331
8,19,12131,iterative,True,1408,0.157,5.195271332981065
8,19,234122,iterative,True,1478,0.16733466933867736,5.191973124979995
8,19,389833,iterative,True,1449,0.17317317317317318,4.692573291948065
8,20,12131,iterative,True,1433,0.168,4.700430958997458
8,20,234122,iterative,True,1473,0.17082917082917082,4.786844749993179
8,20,389833,iterative,True,1392,0.1626746506986028,5.004829332989175
8,21,12131,iterative,True,1448,0.16516516516516516,5.261145666998345
8,21,234122,iterative,True,1384,0.162,4.698847041989211
8,21,389833,iterative,True,1466,0.16966067864271456,4.799149375001434
8,22,12131,iterative,True,1385,0.15715715715715717,5.022664749994874
8,22,234122,iterative,True,1394,0.165,5.161212832957972
8,22,389833,iterative,True,1415,0.163,4.813479333999567
8,23,12131,iterative,True,1383,0.16650049850448653,5.01348808396142
8,23,234122,iterative,True,1369,0.161,5.626850917004049
8,23,389833,iterative,True,1428,0.17082917082917082,4.879585332993884
8,24,12131,iterative,True,1347,0.16016016016016016,5.083819166989997
8,24,234122,iterative,True,1405,0.17017017017017017,5.143043250020128
8,24,389833,iterative,True,1418,0.1683366733466934,5.610316667007282
8,25,12131,iterative,True,1350,0.1623246492985972,6.74409629200818
8,25,234122,iterative,True,1350,0.15915915915915915,5.131807832978666
8,25,389833,iterative,True,1427,0.16716716716716717,5.671967750007752
8,26,12131,iterative,True,1356,0.16116116116116116,6.674395542009734
8,26,234122,iterative,True,1361,0.16483516483516483,5.850917208997998
8,26,389833,iterative,True,1378,0.16983016983016982,6.866626625007484
8,27,12131,iterative,True,1345,0.15884115884115885,7.036160833959002
8,27,234122,iterative,True,1355,0.16416416416416416,6.785754833021201
8,27,389833,iterative,True,1380,0.16683316683316685,6.1674905410036445
8,28,12131,iterative,True,1322,0.16032064128256512,7.544424417021219
8,28,234122,iterative,True,1335,0.16067864271457086,9.189597207994666
8,28,389833,iterative,True,1363,0.15884115884115885,6.510662083979696
8,29,12131,iterative,True,1315,0.15815815815815815,8.686749708023854
8,29,234122,iterative,True,1324,0.156312625250501,12.703100792015903
8,29,389833,iterative,True,1364,0.16216216216216217,5.672573708987329
8,30,12131,iterative,True,1325,0.15884115884115885,6.718859499960672
8,30,234122,iterative,True,1351,0.16332665330661322,6.56559258402558
8,30,389833,iterative,True,1341,0.16116116116116116,6.0371557920007035
8,31,12131,iterative,True,1321,0.16032064128256512,7.664475041965488
8,31,234122,iterative,True,1341,0.1623246492985972,6.320731458021328
8,31,389833,iterative,True,1319,0.161,6.313512334018014
8,32,12131,iterative,True,1283,0.15731462925851702,8.956063834019005
8,32,234122,iterative,True,1349,0.1584754262788365,7.233883125009015
8,32,389833,iterative,True,1336,0.159,6.122927125019487
8,33,12131,iterative,True,1302,0.156,8.269964625011198
8,33,234122,iterative,True,1329,0.15984015984015984,6.926988707971759
8,33,389833,iterative,True,1343,0.163,8.952274165989365
8,34,12131,iterative,True,1301,0.156686626746507,10.957291750004515
8,34,234122,iterative,True,1314,0.15884115884115885,9.727227082999889
8,34,389833,iterative,True,1330,0.15531062124248496,10.881053500052076
8,35,12131,iterative,True,1308,0.15784215784215785,14.79954658303177
8,35,234122,iterative,True,1310,0.156,13.446982791996561
8,35,389833,iterative,True,1321,0.1593186372745491,14.50709258398274
8,36,12131,iterative,True,1301,0.15884115884115885,21.92403400002513
8,36,234122,iterative,True,1288,0.15784215784215785,14.29362916701939
