nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
9,9,12131,brute_force,1649,0.0,0.490410124999471
9,9,12131,recursive,1649,0.0,0.511155707994476
9,9,12131,iterative,1649,0.0,0.49098108400357887
9,9,234122,brute_force,1559,0.11477045908183632,0.17119558301055804
9,9,234122,recursive,1559,0.11477045908183632,0.21318612500908785
9,9,234122,iterative,1567,0.11477045908183632,0.19575574999907985
9,9,389833,brute_force,1475,0.0,0.4135003339906689
9,9,389833,recursive,1475,0.0,0.3586431659932714
9,9,389833,iterative,1415,0.0,0.32117800001287833
9,10,12131,brute_force,1668,0.12212212212212212,0.3188629590149503
9,10,12131,recursive,1668,0.12212212212212212,0.34879358299076557
9,10,12131,iterative,1668,0.12212212212212212,0.3202800409926567
9,10,234122,brute_force,1511,0.12787212787212787,0.15695270901778713
9,10,234122,recursive,1511,0.12787212787212787,0.14363708297605626
9,10,234122,iterative,1511,0.12787212787212787,0.1841829159820918
9,10,389833,brute_force,1514,0.14314314314314314,0.19645541699719615
9,10,389833,recursive,1514,0.14314314314314314,0.17927104199770838
9,10,389833,iterative,1514,0.14314314314314314,0.1757990830228664
9,11,12131,brute_force,1516,0.11688311688311688,0.2901335420028772
9,11,12131,recursive,1516,0.11688311688311688,0.263519083004212
9,11,12131,iterative,1516,0.11688311688311688,0.2573480829887558
9,11,234122,brute_force,1615,0.136,0.5794291670026723
9,11,234122,recursive,1615,0.136,0.5034345000167377
9,11,234122,iterative,1615,0.136,0.45742941700154915
9,11,389833,brute_force,1528,0.12912912912912913,0.14297179199638776
9,11,389833,recursive,1528,0.12912912912912913,0.12303462502313778
9,11,389833,iterative,1500,0.12412412412412413,0.11903229198651388
9,12,12131,brute_force,1552,0.13286713286713286,0.19781466698623262
9,12,12131,recursive,1552,0.13286713286713286,0.140972541004885
9,12,12131,iterative,1607,0.13286713286713286,0.1515945839928463
9,12,234122,brute_force,1485,0.13813813813813813,0.4814723749877885
9,12,234122,recursive,1485,0.13813813813813813,0.48410883400356397
9,12,234122,iterative,1485,0.13813813813813813,0.4275105409906246
9,12,389833,brute_force,1495,0.1467065868263473,0.5909564580069855
9,12,389833,recursive,1495,0.1467065868263473,0.5479137910006102
9,12,389833,iterative,1495,0.1467065868263473,0.5272860839904752
9,13,12131,brute_force,1523,0.115,1.4666898330033291
9,13,12131,recursive,1523,0.115,1.2930769580125343
9,13,12131,iterative,1498,0.115,1.2905564589891583
9,13,234122,brute_force,1485,0.13013013013013014,1.2639493749884423
9,13,234122,recursive,1485,0.13013013013013014,1.1515994999790564
9,13,234122,iterative,1475,0.127,1.3654801249795128
9,13,389833,brute_force,1470,0.13713713713713713,0.48851491601089947
9,13,389833,recursive,1470,0.13713713713713713,0.36430816698702984
9,13,389833,iterative,1477,0.13713713713713713,0.43455158299184404
9,14,12131,brute_force,1678,0.1623246492985972,0.4775775000161957
9,14,12131,recursive,1678,0.1623246492985972,0.20789812499424443
9,14,12131,iterative,1678,0.1623246492985972,0.18234108301112428
9,14,234122,brute_force,1483,0.14285714285714285,0.666826291999314
9,14,234122,recursive,1478,0.144,0.4587820830056444
9,14,234122,iterative,1483,0.14285714285714285,0.45317991700721905
9,14,389833,brute_force,1469,0.13927855711422846,0.48205575000611134
9,14,389833,recursive,1459,0.13486513486513488,0.2961207919870503
9,14,389833,iterative,1469,0.13927855711422846,0.19053516699932516
9,15,12131,brute_force,1535,0.14128256513026052,0.7321790410205722
9,15,12131,recursive,1512,0.14128256513026052,0.19888687500497326
9,15,12131,iterative,1512,0.14128256513026052,0.2110619170125574
9,15,234122,brute_force,1402,0.13613613613613615,1.1646890830015764
9,15,234122,recursive,1402,0.13613613613613615,0.6112665419932455
9,15,234122,iterative,1399,0.13613613613613615,0.6100719590031076
9,15,389833,brute_force,1534,0.129,0.855953624995891
9,15,389833,recursive,1534,0.129,0.34004154201829806
