nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
5,5,12131,brute_force,1641,0.207,0.03761250001844019
5,5,12131,recursive,1641,0.207,0.037973707978380844
5,5,12131,iterative,1641,0.207,0.046693833981407806
5,5,234122,brute_force,1357,0.0,0.06502345902845263
5,5,234122,recursive,1357,0.0,0.06822616601129994
5,5,234122,iterative,1357,0.0,0.06684245800715871
5,5,389833,brute_force,1632,0.3046953046953047,0.02292137499898672
5,5,389833,recursive,1632,0.3046953046953047,0.02090566701372154
5,5,389833,iterative,1632,0.3046953046953047,0.021791750012198463
5,6,12131,brute_force,1362,0.23223223223223224,0.08845541698974557
5,6,12131,recursive,1362,0.23223223223223224,0.07041700000991113
5,6,12131,iterative,1362,0.23223223223223224,0.06910354099818505
5,6,234122,brute_force,1350,0.207,0.056106540985638276
5,6,234122,recursive,1350,0.207,0.05277845900855027
5,6,234122,iterative,1350,0.207,0.051477500004693866
5,6,389833,brute_force,1388,0.21978021978021978,0.04063733300426975
5,6,389833,recursive,1388,0.21978021978021978,0.04030462499940768
5,6,389833,iterative,1353,0.21978021978021978,0.030092000000877306
5,7,12131,brute_force,1270,0.22777222777222778,0.08727879100479186
5,7,12131,recursive,1270,0.22777222777222778,0.08813604101305827
5,7,12131,iterative,1270,0.22777222777222778,0.09164629099541344
5,7,234122,brute_force,1488,0.277,0.09685241602710448
5,7,234122,recursive,1488,0.277,0.09358691700617783
5,7,234122,iterative,1488,0.277,0.08574154201778583
5,7,389833,brute_force,1304,0.228,0.07330858299974352
5,7,389833,recursive,1304,0.228,0.07526333397254348
5,7,389833,iterative,1304,0.228,0.07209308401797898
5,8,12131,brute_force,1304,0.2017982017982018,0.08433854099712335
5,8,12131,recursive,1304,0.2017982017982018,0.07893237497773953
5,8,12131,iterative,1304,0.2017982017982018,0.09230645900242962
5,8,234122,brute_force,1436,0.2125748502994012,0.07301912500406615
5,8,234122,recursive,1436,0.2125748502994012,0.07114066698704846
5,8,234122,iterative,1431,0.2125748502994012,0.0679788340057712
5,8,389833,brute_force,1400,0.241,0.07080304101691581
5,8,389833,recursive,1400,0.241,0.07348179200198501
5,8,389833,iterative,1400,0.241,0.07118691600044258
5,9,12131,brute_force,1420,0.24424424424424424,0.09122324999771081
5,9,12131,recursive,1420,0.24424424424424424,0.09727825000300072
5,9,12131,iterative,1420,0.24424424424424424,0.08574337500613183
5,9,234122,brute_force,1410,0.24175824175824176,0.2564870000060182
5,9,234122,recursive,1410,0.24175824175824176,0.25736533300369047
5,9,234122,iterative,1410,0.24175824175824176,0.15896854200400412
5,9,389833,brute_force,1383,0.22322322322322322,0.2422585419844836
5,9,389833,recursive,1383,0.22322322322322322,0.40392854099627584
5,9,389833,iterative,1399,0.22322322322322322,0.24736725000548176
5,10,12131,brute_force,1341,0.23723723723723725,0.1363294170005247
5,10,12131,recursive,1341,0.23723723723723725,0.1358043749933131
5,10,12131,iterative,1371,0.237,0.14988837501732633
5,10,234122,brute_force,1491,0.25774225774225773,0.14603787500527687
5,10,234122,recursive,1491,0.25774225774225773,0.07710462500108406
5,10,234122,iterative,1491,0.25774225774225773,0.046079874999122694
5,10,389833,brute_force,1376,0.255,0.18465358298271894
5,10,389833,recursive,1376,0.255,0.18147995899198577
5,10,389833,iterative,1367,0.255,0.1932454169727862
5,11,12131,brute_force,1411,0.244,0.3663712500128895
5,11,12131,recursive,1411,0.244,0.3615019580174703
5,11,12131,iterative,1411,0.244,0.35369920800440013
5,11,234122,brute_force,1356,0.255,0.18026866699801758
5,11,234122,recursive,1356,0.255,0.1700168749957811
5,11,234122,iterative,1356,0.255,0.16251850000116974
5,11,389833,brute_force,1373,0.24875124875124874,0.1316098340030294
5,11,389833,recursive,1373,0.24875124875124874,0.12375845899805427
5,11,389833,iterative,1373,0.24875124875124874,0.11730883401469328
5,12,12131,brute_force,1438,0.2517482517482518,0.321175958000822
5,12,12131,recursive,1438,0.2517482517482518,0.3168712499900721
5,12,12131,iterative,1425,0.2517482517482518,0.25389674998587
5,12,234122,brute_force,1386,0.24824824824824826,0.27973595799994655
5,12,234122,recursive,1386,0.24824824824824826,0.27624041700619273
5,12,234122,iterative,1386,0.24824824824824826,0.250093917013146
5,12,389833,brute_force,1405,0.2654690618762475,0.1205292500089854
5,12,389833,recursive,1405,0.2654690618762475,0.09524479100946337
5,12,389833,iterative,1405,0.2654690618762475,0.08342675000312738
5,13,12131,brute_force,1432,0.25425425425425424,0.33517879201099277
5,13,12131,recursive,1427,0.25425425425425424,0.25417500000912696
5,13,12131,iterative,1407,0.245,0.233852500008652
5,13,234122,brute_force,1324,0.247,0.22482095801387914
5,13,234122,recursive,1310,0.254,0.1672329579887446
5,13,234122,iterative,1318,0.255,0.16711391697754152
5,13,389833,brute_force,1268,0.23823823823823823,0.3479639579891227
5,13,389833,recursive,1268,0.23823823823823823,0.2874300839903299
5,13,389833,iterative,1268,0.23823823823823823,0.34176295797806233
5,14,12131,brute_force,1334,0.246,0.3788159590039868
5,14,12131,recursive,1316,0.246,0.24208179200650193
5,14,12131,iterative,1334,0.246,0.4014647089934442
5,14,234122,brute_force,1291,0.24124124124124124,0.37201233400264755
5,14,234122,recursive,1291,0.24124124124124124,0.2495832499989774
5,14,234122,iterative,1291,0.24124124124124124,0.23716983300982974
5,14,389833,brute_force,1333,0.24875124875124874,0.373028375004651
5,14,389833,recursive,1333,0.24875124875124874,0.24631983300787397
5,14,389833,iterative,1337,0.25250501002004005,0.1575397080159746
5,15,12131,brute_force,1343,0.25125125125125125,0.42942112500895746
5,15,12131,recursive,1343,0.25125125125125125,0.1806678749853745
5,15,12131,iterative,1343,0.25125125125125125,0.08287554100388661
5,15,234122,brute_force,1322,0.24850299401197604,0.5112967909954023
5,15,234122,recursive,1308,0.24750499001996007,0.2334002919960767
