nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
3,3,12131,brute_force,1611,0.417,0.014086416980717331
3,3,12131,recursive,1611,0.417,0.013464541989378631
3,3,12131,iterative,1611,0.417,0.013311834016349167
3,3,234122,brute_force,1226,0.0,0.011685583012877032
3,3,234122,recursive,1226,0.0,0.012492000008933246
3,3,234122,iterative,1226,0.0,0.01167891698423773
3,3,389833,brute_force,1044,0.0,0.011449832993093878
3,3,389833,recursive,1044,0.0,0.012979416002053767
3,3,389833,iterative,1044,0.0,0.012375749996863306
3,4,12131,brute_force,1280,0.34,0.018930291989818215
3,4,12131,recursive,1280,0.34,0.019163249991834164
3,4,12131,iterative,1280,0.34,0.0188286250049714
3,4,234122,brute_force,1377,0.362,0.021008749987231568
3,4,234122,recursive,1377,0.362,0.020317541988333687
3,4,234122,iterative,1377,0.362,0.020916374982334673
3,4,389833,brute_force,1267,0.36663336663336665,0.020304417004808784
3,4,389833,recursive,1267,0.36663336663336665,0.01970604099915363
3,4,389833,iterative,1267,0.36663336663336665,0.02135654102312401
3,5,12131,brute_force,1435,0.341,0.0297036670090165
3,5,12131,recursive,1435,0.341,0.03129045898094773
3,5,12131,iterative,1435,0.341,0.0296976670215372
3,5,234122,brute_force,1190,0.34865134865134867,0.02799404098186642
3,5,234122,recursive,1190,0.34865134865134867,0.029060333006782457
3,5,234122,iterative,1190,0.34865134865134867,0.02742204099195078
3,5,389833,brute_force,1170,0.0,0.07259820800391026
3,5,389833,recursive,1170,0.0,0.07137495800270699
3,5,389833,iterative,1170,0.0,0.06915741701959632
3,6,12131,brute_force,1402,0.42742742742742745,0.014493124996079132
3,6,12131,recursive,1402,0.42742742742742745,0.015241790999425575
3,6,12131,iterative,1402,0.42742742742742745,0.014806040999246761
3,6,234122,brute_force,1211,0.37,0.03919812498497777
3,6,234122,recursive,1211,0.37,0.0399606249993667
3,6,234122,iterative,1211,0.37,0.03851808400941081
3,6,389833,brute_force,1460,0.4084084084084084,0.02108070900430903
3,6,389833,recursive,1460,0.4084084084084084,0.022213042015209794
3,6,389833,iterative,1460,0.4084084084084084,0.022949458012590185
3,7,12131,brute_force,1194,0.3646353646353646,0.023265249998075888
3,7,12131,recursive,1194,0.3646353646353646,0.0240381250041537
3,7,12131,iterative,1194,0.3646353646353646,0.02341637498466298
3,7,234122,brute_force,1415,0.41858141858141856,0.02351137500954792
3,7,234122,recursive,1415,0.41858141858141856,0.029475999996066093
3,7,234122,iterative,1415,0.41858141858141856,0.023517166991950944
3,7,389833,brute_force,1207,0.35764235764235763,0.10601570800645277
3,7,389833,recursive,1207,0.35764235764235763,0.12429279199568555
3,7,389833,iterative,1207,0.35764235764235763,0.10277220798889175
3,8,12131,brute_force,1201,0.36,0.07757229197886772
3,8,12131,recursive,1201,0.36,0.07773424999322742
3,8,12131,iterative,1201,0.36,0.078787625010591
3,8,234122,brute_force,1219,0.3652694610778443,0.09323620799113996
3,8,234122,recursive,1219,0.3652694610778443,0.09835808299249038
3,8,234122,iterative,1219,0.3652694610778443,0.08765912498347461
3,8,389833,brute_force,1277,0.4114114114114114,0.030552292009815574
3,8,389833,recursive,1277,0.4114114114114114,0.06957345799310133
3,8,389833,iterative,1277,0.4114114114114114,0.022478333004983142
3,9,12131,brute_force,1185,0.36936936936936937,0.12181183299981058
3,9,12131,recursive,1185,0.36936936936936937,0.12509866600157693
3,9,12131,iterative,1185,0.36936936936936937,0.12565058300970122
3,9,234122,brute_force,1227,0.3966033966033966,0.08981012500589713
3,9,234122,recursive,1227,0.3966033966033966,0.08933162500034086
3,9,234122,iterative,1227,0.3966033966033966,0.07968420899123885
3,9,389833,brute_force,1245,0.405,0.14651220900123008
3,9,389833,recursive,1245,0.405,0.15259825001703575
3,9,389833,iterative,1245,0.405,0.14383358298800886
3,10,12131,brute_force,1239,0.37737737737737737,0.03921479202108458
3,10,12131,recursive,1239,0.37737737737737737,0.044873292004922405
3,10,12131,iterative,1239,0.37737737737737737,0.033786832995247096
3,10,234122,brute_force,1202,0.3886113886113886,0.08605212499969639
3,10,234122,recursive,1202,0.3886113886113886,0.08934249999583699
3,10,234122,iterative,1202,0.3886113886113886,0.08414129100856371
3,10,389833,brute_force,1259,0.403,0.08094462499138899
3,10,389833,recursive,1259,0.403,0.07440212499932386
3,10,389833,iterative,1259,0.403,0.0776472500001546
3,11,12131,brute_force,1207,0.3856143856143856,0.06731429198407568
3,11,12131,recursive,1207,0.3856143856143856,0.0729729589947965
3,11,12131,iterative,1207,0.3856143856143856,0.05537883398937993
3,11,234122,brute_force,1266,0.4175824175824176,0.05969241599086672
3,11,234122,recursive,1266,0.4175824175824176,0.06926770802238025
3,11,234122,iterative,1266,0.4175824175824176,0.04634670799714513
3,11,389833,brute_force,1220,0.3886113886113886,0.05309470900101587
3,11,389833,recursive,1220,0.3886113886113886,0.0626299160066992
3,11,389833,iterative,1220,0.3886113886113886,0.034739958005957305
3,12,12131,brute_force,1171,0.3856143856143856,0.2052561249874998
3,12,12131,recursive,1171,0.3856143856143856,0.1999499170051422
3,12,12131,iterative,1171,0.3856143856143856,0.16101662500295788
3,12,234122,brute_force,1206,0.3973973973973974,0.058723875001305714
3,12,234122,recursive,1206,0.3973973973973974,0.07744366701808758
3,12,234122,iterative,1206,0.3973973973973974,0.04045349999796599
