nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
16,16,12131,brute_force,1636,0.06306306306306306,5.639563417003956
16,16,12131,recursive,1636,0.06306306306306306,3.4865679999929853
16,16,12131,iterative,1542,0.06306306306306306,3.7582597919972613
16,16,234122,brute_force,1696,0.071,2.9208834579912946
16,16,234122,recursive,1686,0.071,0.7533910830097739
16,16,234122,iterative,1622,0.072,0.8105843340163119
16,16,389833,brute_force,1733,0.0,8.1966283749789
16,16,389833,recursive,1733,0.0,6.0725677919981536
16,16,389833,iterative,1721,0.0,6.030471417005174
16,17,12131,brute_force,1564,0.065,5.899010292021558
16,17,12131,recursive,1564,0.065,1.3901611669862177
16,17,12131,iterative,1630,0.06513026052104208,1.5579986250086222
16,17,234122,brute_force,1583,0.07392607392607392,5.973847790999571
16,17,234122,recursive,1589,0.07392607392607392,1.4769647910143249
16,17,234122,iterative,1618,0.07392607392607392,1.9962326250097249
16,17,389833,brute_force,1662,0.07092907092907093,5.559498832997633
16,17,389833,recursive,1662,0.07092907092907093,1.3270913749875035
16,17,389833,iterative,1630,0.07092907092907093,1.5862000420165714
16,18,12131,brute_force,1641,0.07492507492507493,11.167488208011491
16,18,12131,recursive,1622,0.07492507492507493,1.8557605409878306
16,18,12131,iterative,1646,0.07092907092907093,2.2012289999984205
16,18,234122,brute_force,1582,0.07515030060120241,10.175744790991303
16,18,234122,recursive,1681,0.08016032064128256,0.7459082920104265
16,18,234122,iterative,1620,0.07676969092721835,0.7480767090164591
16,18,389833,brute_force,1702,0.07692307692307693,9.778741957998136
16,18,389833,recursive,1702,0.07692307692307693,0.45014224998885766
16,18,389833,iterative,1650,0.07692307692307693,0.5664042079879437
16,19,12131,brute_force,1674,0.07784431137724551,20.283654750004644
16,19,12131,recursive,1674,0.07784431137724551,0.9007784999848809
16,19,12131,iterative,1674,0.07784431137724551,0.8719542500039097
16,19,234122,brute_force,1660,0.0841683366733467,20.345788457983872
16,19,234122,recursive,1646,0.082,1.0945365829975344
16,19,234122,iterative,1630,0.088,1.0066642080200836
16,19,389833,brute_force,1618,0.07507507507507508,20.828941959014628
16,19,389833,recursive,1618,0.07507507507507508,1.4380478750099428
16,19,389833,iterative,1559,0.07507507507507508,2.128376874985406
16,20,12131,brute_force,1630,0.07715430861723446,41.20069091700134
16,20,12131,recursive,1630,0.07715430861723446,1.2646905000146944
16,20,12131,iterative,1630,0.07715430861723446,1.335463333001826
16,20,234122,brute_force,1682,0.07007007007007007,41.54849012498744
16,20,234122,recursive,1682,0.07007007007007007,1.2003791249881033
16,20,234122,iterative,1660,0.07007007007007007,1.579726916999789
16,20,389833,brute_force,1643,0.07992007992007992,41.03617858301732
16,20,389833,recursive,1643,0.07992007992007992,0.5091479169786908
16,20,389833,iterative,1640,0.08665338645418327,0.5109489590104204
16,21,12131,brute_force,1628,0.07692307692307693,85.5319102499925
16,21,12131,recursive,1628,0.07692307692307693,2.382783874985762
16,21,12131,iterative,1632,0.08091908091908091,2.2414747920120135
16,21,234122,recursive,1663,0.07615230460921844,1.1331106669967994
16,21,234122,iterative,1632,0.07615230460921844,1.477762916998472
16,21,389833,recursive,1599,0.0871743486973948,0.9749587919795886
16,21,389833,iterative,1620,0.08391608391608392,0.9494765419804025
16,22,12131,recursive,1595,0.07807807807807808,3.026884541992331
16,22,12131,iterative,1568,0.07807807807807808,4.059587915980956
16,22,234122,recursive,1660,0.08591408591408592,0.712464916985482
16,22,234122,iterative,1656,0.08291708291708291,0.9457217499730177
16,22,389833,recursive,1578,0.07984031936127745,0.7151037080038805
16,22,389833,iterative,1568,0.07807807807807808,0.969319791009184
16,23,12131,recursive,1627,0.08008008008008008,4.747254667017842
16,23,12131,iterative,1618,0.08008008008008008,4.6081166669900995
16,23,234122,recursive,1591,0.08374875373878365,0.9752815419924445
16,23,234122,iterative,1591,0.08374875373878365,1.0837115409958642
16,23,389833,recursive,1674,0.08708708708708708,2.753792791016167
16,23,389833,iterative,1642,0.08708708708708708,4.131252582999878
16,24,12131,recursive,1585,0.08525576730190572,3.726851041021291
16,24,12131,iterative,1613,0.08525576730190572,3.272055332985474
16,24,234122,recursive,1591,0.08191808191808192,2.456780416017864
16,24,234122,iterative,1611,0.08191808191808192,2.8260814160166774
16,24,389833,recursive,1640,0.07807807807807808,3.1118105000059586
16,24,389833,iterative,1632,0.07807807807807808,3.296430666989181
