nagents,nitems,seed,min_bundles_strategy,utility_sum,min_proportional_utility,runtime
11,23,234122,iterative,1519,0.12112112112112113,1.1669643750065006
11,23,389833,recursive,1484,0.123,0.7511507919989526
11,23,389833,iterative,1510,0.123,0.6713149590068497
11,24,12131,recursive,1408,0.11788211788211789,1.6925932089798152
11,24,12131,iterative,1440,0.11988011988011989,1.3616828749945853
11,24,234122,recursive,1541,0.12312312312312312,0.7739623750094324
11,24,234122,iterative,1517,0.12012012012012012,0.5335327080101706
11,24,389833,recursive,1489,0.122,0.9583072079985868
11,24,389833,iterative,1489,0.12275449101796407,0.5911018330079969
11,25,12131,recursive,1490,0.1258741258741259,0.9352368749969173
11,25,12131,iterative,1493,0.12487512487512488,0.5775109580135904
11,25,234122,recursive,1502,0.12612612612612611,1.0833564159984235
11,25,234122,iterative,1525,0.12312312312312312,0.8651804169930983
11,25,389833,recursive,1539,0.1296111665004985,1.459437917015748
11,25,389833,iterative,1539,0.1296111665004985,0.9756192499771714
11,26,12131,recursive,1455,0.11888111888111888,1.2538202499854378
11,26,12131,iterative,1467,0.11888111888111888,0.6229398750001565
11,26,234122,recursive,1501,0.124,1.1277750839944929
11,26,234122,iterative,1491,0.124,0.5578164579928853
11,26,389833,recursive,1440,0.124,1.580707082990557
11,26,389833,iterative,1454,0.124,0.7890359589946456
11,27,12131,recursive,1387,0.1157684630738523,2.9754843749979045
11,27,12131,iterative,1400,0.118,1.7952240419981536
11,27,234122,recursive,1547,0.12812812812812813,1.306048958998872
11,27,234122,iterative,1543,0.12812812812812813,0.46302024999749847
11,27,389833,recursive,1521,0.12312312312312312,1.6711719579761848
11,27,389833,iterative,1528,0.12312312312312312,0.6474639580119401
11,28,12131,recursive,1481,0.119,2.030955374997575
11,28,12131,iterative,1455,0.122,0.9893543749931268
11,28,234122,recursive,1472,0.12487512487512488,1.4641209589899518
11,28,234122,iterative,1472,0.12487512487512488,0.3905816249898635
11,28,389833,recursive,1496,0.12312312312312312,2.1830047499970533
11,28,389833,iterative,1491,0.12312312312312312,0.5213580419949722
11,29,12131,recursive,1426,0.121,2.8363534999953117
11,29,12131,iterative,1426,0.121,1.0279198749922216
11,29,234122,recursive,1441,0.12387612387612387,3.147461749991635
11,29,234122,iterative,1460,0.12387612387612387,1.314975957997376
11,29,389833,recursive,1498,0.123,2.623237958003301
11,29,389833,iterative,1466,0.123,0.7168443330156151
11,30,12131,recursive,1467,0.12124248496993988,3.374126749986317
11,30,12131,iterative,1481,0.12124248496993988,0.5777913750207517
11,30,234122,recursive,1452,0.12212212212212212,3.00639824999962
11,30,234122,iterative,1452,0.12212212212212212,0.7874172499869019
11,30,389833,recursive,1503,0.125,4.044096917001298
11,30,389833,iterative,1506,0.12787212787212787,0.6977871249837335
11,31,12131,recursive,1420,0.12212212212212212,5.47447845901479
11,31,12131,iterative,1410,0.12212212212212212,1.797969999985071
11,31,234122,recursive,1463,0.124,4.112306584022008
11,31,234122,iterative,1464,0.124,0.6953470000007655
11,31,389833,recursive,1450,0.122,5.792034374986542
11,31,389833,iterative,1446,0.122,0.9464934590214398
11,32,12131,recursive,1416,0.121,7.191013665986247
11,32,12131,iterative,1417,0.121,1.7439038750017062
11,32,234122,recursive,1442,0.125250501002004,5.814914457994746
11,32,234122,iterative,1443,0.125250501002004,0.6998403749894351
11,32,389833,recursive,1433,0.12424849699398798,6.207012916973326
11,32,389833,iterative,1433,0.12424849699398798,0.9556627910060342
11,33,12131,recursive,1439,0.12187812187812187,9.831353958987165
11,33,12131,iterative,1457,0.123,1.436585291987285
11,33,234122,recursive,1434,0.122,7.73918054200476
11,33,234122,iterative,1407,0.119,1.3493661249813158
11,33,389833,recursive,1435,0.12,10.240184624999529
11,33,389833,iterative,1436,0.121,1.670410582999466
11,34,12131,recursive,1406,0.12224448897795591,13.294999582984019
11,34,12131,iterative,1401,0.12324649298597194,1.9017612080206163
11,34,234122,recursive,1406,0.12412412412412413,12.52905854198616
11,34,234122,iterative,1391,0.11688311688311688,3.1318075410090387
11,34,389833,recursive,1385,0.12,15.523652292002225
11,34,389833,iterative,1405,0.12112112112112113,2.0424517919891514
11,35,12131,recursive,1413,0.119,18.177358167013153
11,35,12131,iterative,1410,0.119,3.0425140419974923
11,35,234122,recursive,1404,0.121,16.79857366599026
11,35,234122,iterative,1390,0.121,2.397409917000914
11,35,389833,recursive,1404,0.119358074222668,21.725789415999316
11,35,389833,iterative,1403,0.119358074222668,3.1221244579937775
11,36,12131,recursive,1397,0.12312312312312312,26.933832541981246
11,36,12131,iterative,1398,0.12312312312312312,3.6261411659943406
11,36,234122,recursive,1391,0.12187812187812187,22.825137166015338
11,36,234122,iterative,1406,0.12412412412412413,3.0471065839810763
11,36,389833,recursive,1410,0.124750499001996,26.907509375014342
11,36,389833,iterative,1410,0.124750499001996,3.178179291979177
11,37,12131,recursive,1394,0.11947791164658635,37.809097499994095
11,37,12131,iterative,1391,0.11888111888111888,5.474514500005171
11,37,234122,recursive,1397,0.12087912087912088,39.1091677499935
11,37,234122,iterative,1388,0.12,4.6477206670097075
11,37,389833,recursive,1406,0.12324649298597194,35.88502108299872
11,37,389833,iterative,1401,0.12212212212212212,4.252171332977014
11,38,12131,recursive,1374,0.122,52.07793650001986
11,38,12131,iterative,1378,0.12,7.496324249979807
11,38,234122,recursive,1362,0.11711711711711711,63.132959334005136
11,38,234122,iterative,1364,0.11764705882352941,10.425212540983921
11,38,389833,iterative,1377,0.12087912087912088,7.038465999998152
11,39,12131,recursive,1355,0.11823647294589178,72.96275704199797
11,39,12131,iterative,1357,0.11723446893787576,11.330954208009643
11,39,234122,iterative,1389,0.11947791164658635,9.522592292021727
11,39,389833,iterative,1384,0.12124248496993988,9.71769150000182
11,40,12131,iterative,1344,0.11676646706586827,14.649186790979002
11,40,234122,iterative,1378,0.11888111888111888,11.571643665985903
11,40,389833,iterative,1364,0.11864406779661017,12.318584416992962
11,41,12131,iterative,1325,0.11611611611611612,18.7937291659764
11,41,234122,iterative,1356,0.11488511488511488,18.53460670899949
11,41,389833,iterative,1368,0.117,19.6517949590052
11,42,12131,iterative,1341,0.11623246492985972,35.20321991702076
11,42,234122,iterative,1364,0.12024048096192384,21.20566283300286
11,42,389833,iterative,1377,0.121,25.8528004999971
11,43,12131,iterative,1343,0.11788211788211789,37.99627929201233
11,43,234122,iterative,1350,0.11823647294589178,38.85446662499453
11,43,389833,iterative,1364,0.11688311688311688,42.34022483299486
11,44,12131,iterative,1349,0.11811811811811812,52.46782595801051
11,44,234122,iterative,1328,0.11711711711711711,47.83279183402192
11,44,389833,iterative,1371,0.11523046092184369,55.2748863339948
11,45,12131,iterative,1324,0.11688311688311688,79.32732908398611
