nagents,nitems,seed,algorithm,utility_sum,min_proportional_utility,runtime
13,13,165043187,maximally_proportional_allocation,1518,0.08091908091908091,0.29716941600781865
13,13,165043187,round_robin,1584,0.019,0.0003765419969568029
13,13,217107415,maximally_proportional_allocation,1710,0.0,1.3715940419933759
13,13,217107415,round_robin,1703,0.04595404595404595,0.00034604100801516324
13,13,970775402,maximally_proportional_allocation,1657,0.078,0.6113815409917152
13,13,970775402,round_robin,1508,0.07092907092907093,0.00033333300962112844
13,13,2154093945,maximally_proportional_allocation,1826,0.11811811811811812,0.07777758399606682
13,13,2154093945,round_robin,1743,0.06593406593406594,0.00037554200389422476
13,13,2600196075,maximally_proportional_allocation,1530,0.085,0.3794867910037283
13,13,2600196075,round_robin,1583,0.018,0.00033858300594147295
13,14,165043187,maximally_proportional_allocation,1597,0.08316633266533066,0.3026789169962285
13,14,165043187,round_robin,1556,0.03803803803803804,0.00034699999378062785
13,14,217107415,maximally_proportional_allocation,1671,0.1068931068931069,0.3267803750059102
13,14,217107415,round_robin,1572,0.03996003996003996,0.00038645800668746233
13,14,970775402,maximally_proportional_allocation,1646,0.08208208208208208,0.22049954099929892
13,14,970775402,round_robin,1511,0.032,0.0003979169996455312
13,14,2154093945,maximally_proportional_allocation,1605,0.0940940940940941,0.3844147079944378
13,14,2154093945,round_robin,1696,0.07992007992007992,0.00039562500023748726
13,14,2600196075,maximally_proportional_allocation,1638,0.0919080919080919,0.17668808400048874
13,14,2600196075,round_robin,1636,0.07884231536926148,0.00039820800884626806
13,15,165043187,maximally_proportional_allocation,1619,0.09109109109109109,0.2894295419973787
13,15,165043187,round_robin,1559,0.060939060939060936,0.0004048330010846257
13,15,217107415,maximally_proportional_allocation,1674,0.0999000999000999,0.4868730419984786
13,15,217107415,round_robin,1632,0.06993006993006994,0.00046916700375732034
13,15,970775402,maximally_proportional_allocation,1625,0.093,0.23050824999518227
13,15,970775402,round_robin,1485,0.037,0.00040462499600835145
13,15,2154093945,maximally_proportional_allocation,1655,0.0979020979020979,0.6617992919927929
13,15,2154093945,round_robin,1461,0.02097902097902098,0.00040566601091995835
13,15,2600196075,maximally_proportional_allocation,1523,0.082,0.7273562909977045
13,15,2600196075,round_robin,1497,0.06,0.0004647089954232797
13,16,165043187,maximally_proportional_allocation,1622,0.08708708708708708,0.41967120800109114
13,16,165043187,round_robin,1459,0.073,0.0006013750098645687
13,16,217107415,maximally_proportional_allocation,1541,0.08891108891108891,0.7105584160017315
13,16,217107415,round_robin,1524,0.06387225548902195,0.0004151660104980692
13,16,970775402,maximally_proportional_allocation,1551,0.08591408591408592,0.46083120799448807
13,16,970775402,round_robin,1427,0.07192807192807193,0.0004776249988935888
13,16,2154093945,maximally_proportional_allocation,1619,0.10578842315369262,0.29209804099809844
13,16,2154093945,round_robin,1673,0.08,0.00042533400119282305
13,16,2600196075,maximally_proportional_allocation,1557,0.095,0.3009267499874113
13,16,2600196075,round_robin,1514,0.054,0.0004810839891433716
13,17,165043187,maximally_proportional_allocation,1687,0.09880239520958084,0.5392717079957947
13,17,165043187,round_robin,1692,0.05005005005005005,0.00045529199996963143
13,17,217107415,maximally_proportional_allocation,1580,0.103,0.35712987500301097
13,17,217107415,round_robin,1598,0.07007007007007007,0.0004440829943632707
13,17,970775402,maximally_proportional_allocation,1585,0.097,1.2740409580001142
13,17,970775402,round_robin,1587,0.074,0.00043362499854993075
13,17,2154093945,maximally_proportional_allocation,1696,0.1061061061061061,0.4761600829951931
13,17,2154093945,round_robin,1728,0.060939060939060936,0.00042966598994098604
13,17,2600196075,maximally_proportional_allocation,1621,0.0969030969030969,0.6512940409884322
13,17,2600196075,round_robin,1606,0.056,0.0004415419971337542
13,18,165043187,maximally_proportional_allocation,1552,0.099,0.5260441670106957
13,18,165043187,round_robin,1558,0.04595404595404595,0.0004495410103118047
13,18,217107415,maximally_proportional_allocation,1546,0.0999000999000999,0.9284450830018613
13,18,217107415,round_robin,1572,0.07207207207207207,0.0004514169995673001
13,18,970775402,maximally_proportional_allocation,1615,0.10030090270812438,0.47818020900012925
13,18,970775402,round_robin,1595,0.05410821643286573,0.0004492499865591526
13,18,2154093945,maximally_proportional_allocation,1621,0.099,1.2465914999920642
13,18,2154093945,round_robin,1543,0.07,0.0005166670016478747
13,18,2600196075,maximally_proportional_allocation,1646,0.10789210789210789,0.30879675000323914
13,18,2600196075,round_robin,1610,0.059880239520958084,0.000545499991858378
13,19,165043187,maximally_proportional_allocation,1545,0.10069790628115653,0.2965385829884326
13,19,165043187,round_robin,1556,0.058941058941058944,0.0005387919954955578
13,19,217107415,maximally_proportional_allocation,1547,0.0990990990990991,0.7369184999988647
13,19,217107415,round_robin,1640,0.04895104895104895,0.0007146670104702935
13,19,970775402,maximally_proportional_allocation,1554,0.09509509509509509,0.5315706659894204
13,19,970775402,round_robin,1598,0.052,0.0005321250064298511
13,19,2154093945,maximally_proportional_allocation,1679,0.10589410589410589,0.7724697499943431
13,19,2154093945,round_robin,1703,0.068,0.0005438340012915432
13,19,2600196075,maximally_proportional_allocation,1556,0.102,0.7154864159965655
13,19,2600196075,round_robin,1610,0.074,0.0005457500083139166
13,20,165043187,maximally_proportional_allocation,1579,0.102,0.5348312080022879
13,20,165043187,round_robin,1632,0.061,0.0005702920025214553
13,20,217107415,maximally_proportional_allocation,1594,0.1018981018981019,1.4913056670047808
13,20,217107415,round_robin,1628,0.066,0.0004931250005029142
13,20,970775402,maximally_proportional_allocation,1536,0.092,3.0896855409955606
13,20,970775402,round_robin,1589,0.066,0.00045016600051894784
