nagents,nitems,seed,algorithm,utility_sum,min_proportional_utility,runtime
36,36,165043187,maximally_proportional_allocation,1668,0.027972027972027972,357.0026391249994
36,36,165043187,round_robin,1661,0.005994005994005994,0.0009419170091859996
36,36,217107415,round_robin,1708,0.00501002004008016,0.0008925419970182702
36,36,970775402,round_robin,1701,0.012036108324974924,0.0008762499928707257
36,36,2154093945,round_robin,1645,0.018036072144288578,0.0008882080001058057
36,36,2600196075,round_robin,1575,0.0029940119760479044,0.0008731660054763779
36,37,165043187,round_robin,1636,0.010978043912175649,0.0008925000001909211
36,37,217107415,round_robin,1699,0.02404809619238477,0.0009102920012082905
36,37,970775402,round_robin,1689,0.013013013013013013,0.0009006670006783679
36,37,2154093945,round_robin,1675,0.010030090270812437,0.0008974579977802932
36,37,2600196075,round_robin,1678,0.02004008016032064,0.000890750001417473
36,38,165043187,round_robin,1617,0.02,0.0009158340108115226
36,38,217107415,round_robin,1685,0.01903807615230461,0.0009102089970838279
36,38,970775402,round_robin,1680,0.020060180541624874,0.0009110409882850945
36,38,2154093945,round_robin,1704,0.016983016983016984,0.0009477080020587891
36,38,2600196075,round_robin,1628,0.02197802197802198,0.0009243340027751401
36,39,165043187,round_robin,1686,0.021956087824351298,0.0009634580055717379
36,39,217107415,round_robin,1749,0.026,0.0009623329970054328
36,39,970775402,round_robin,1686,0.015968063872255488,0.0009284589905291796
36,39,2154093945,round_robin,1679,0.022022022022022022,0.0009299579978687689
36,39,2600196075,round_robin,1660,0.017,0.0009386660094605759
36,40,165043187,round_robin,1640,0.017982017982017984,0.0009728329896461219
36,40,217107415,round_robin,1643,0.01901901901901902,0.0009530829993309453
36,40,970775402,round_robin,1675,0.020937188434695914,0.0009588749962858856
36,40,2154093945,round_robin,1691,0.024024024024024024,0.0009637089970055968
36,40,2600196075,round_robin,1697,0.02002002002002002,0.0010452919959789142
36,41,165043187,round_robin,1631,0.023046092184368736,0.0010497500043129548
36,41,217107415,round_robin,1715,0.022044088176352707,0.0010042909998446703
36,41,970775402,round_robin,1628,0.01901901901901902,0.0010401660110801458
36,41,2154093945,round_robin,1690,0.025050100200400802,0.001022666008793749
36,41,2600196075,round_robin,1645,0.021042084168336674,0.0010068330011563376
36,42,165043187,round_robin,1702,0.023976023976023976,0.0010203330020885915
36,42,217107415,round_robin,1722,0.024975024975024976,0.0010287500044796616
36,42,970775402,round_robin,1719,0.025025025025025027,0.0010316670086467639
36,42,2154093945,round_robin,1722,0.023976023976023976,0.0011319579934934154
36,42,2600196075,round_robin,1695,0.018036072144288578,0.0010447090025991201
36,43,165043187,round_robin,1685,0.020958083832335328,0.0010401250037830323
36,43,217107415,round_robin,1696,0.026,0.0010299590067006648
36,43,970775402,round_robin,1694,0.025075225677031094,0.001025291989208199
36,43,2154093945,round_robin,1664,0.023092369477911646,0.0011218750005355105
36,43,2600196075,round_robin,1681,0.023976023976023976,0.0010443329956615344
36,44,165043187,round_robin,1654,0.022022022022022022,0.001049999991664663
36,44,217107415,round_robin,1740,0.023928215353938187,0.001048833000822924
36,44,970775402,round_robin,1628,0.02193419740777667,0.0010921659995801747
36,44,2154093945,round_robin,1688,0.025974025974025976,0.0010425410000607371
36,44,2600196075,round_robin,1685,0.02097902097902098,0.0010440000041853637
36,45,165043187,round_robin,1667,0.01701701701701702,0.0010652920027496293
36,45,217107415,round_robin,1751,0.025075225677031094,0.0010809999948833138
36,45,970775402,round_robin,1702,0.023976023976023976,0.0010724160092649981
36,45,2154093945,round_robin,1693,0.02197802197802198,0.0010750829969765618
36,45,2600196075,round_robin,1639,0.01996007984031936,0.0010660000116331503
36,46,165043187,round_robin,1677,0.018,0.0011027089931303635
36,46,217107415,round_robin,1778,0.027054108216432865,0.0010849579994101077
36,46,970775402,round_robin,1652,0.023069207622868605,0.0011177080014022067
36,46,2154093945,round_robin,1681,0.021021021021021023,0.0010960840008920059
36,46,2600196075,round_robin,1718,0.01898101898101898,0.001089166005840525
36,47,165043187,round_robin,1686,0.01998001998001998,0.0011388330021873116
36,47,217107415,round_robin,1722,0.025050100200400802,0.001112625002861023
36,47,970775402,round_robin,1695,0.025974025974025976,0.0011135419917991385
36,47,2154093945,round_robin,1692,0.0268389662027833,0.0011146670003654435
36,47,2600196075,round_robin,1658,0.022044088176352707,0.0011127079924335703
36,48,165043187,round_robin,1615,0.023069207622868605,0.0011423339892644435
36,48,217107415,round_robin,1739,0.025025025025025027,0.0011403749958844855
36,48,970775402,round_robin,1707,0.022977022977022976,0.0011372500011930242
36,48,2154093945,round_robin,1671,0.026,0.00112412498856429
36,48,2600196075,round_robin,1707,0.01805416248746239,0.0011475829960545525
36,49,165043187,round_robin,1687,0.021,0.0011540000123204663
36,49,217107415,round_robin,1721,0.025896414342629483,0.0011527500028023496
36,49,970775402,round_robin,1721,0.022022022022022022,0.0011521249980432913
36,49,2154093945,round_robin,1692,0.026026026026026026,0.0011545840097824112
36,49,2600196075,round_robin,1703,0.022,0.0011594170064199716
36,50,165043187,round_robin,1658,0.022044088176352707,0.0011853329924633726
36,50,217107415,round_robin,1698,0.024975024975024976,0.0011996249959338456
36,50,970775402,round_robin,1695,0.023023023023023025,0.001183083004434593
36,50,2154093945,round_robin,1688,0.02594810379241517,0.0011855000047944486
36,50,2600196075,round_robin,1704,0.02106318956870612,0.001178584003355354
