nagents,nitems,seed,algorithm,utility_sum,min_proportional_utility,runtime
28,28,165043187,maximally_proportional_allocation,1726,0.0,98.55985537500237
28,28,165043187,round_robin,1613,0.014014014014014014,0.0006782499986002222
28,28,217107415,round_robin,1611,0.007976071784646061,0.0006217920017661527
28,28,970775402,round_robin,1713,0.022,0.0006507910002255812
28,28,2154093945,round_robin,1691,0.011,0.000614249991485849
28,28,2600196075,round_robin,1653,0.02097902097902098,0.0006120839971117675
28,29,165043187,round_robin,1661,0.024,0.0006391670031007379
28,29,217107415,round_robin,1702,0.025025025025025027,0.0006310830067377537
28,29,970775402,round_robin,1655,0.01603206412825651,0.0006264160037972033
28,29,2154093945,round_robin,1630,0.02004008016032064,0.0006274170009419322
28,29,2600196075,round_robin,1680,0.024024024024024024,0.0006215419998625293
28,30,165043187,round_robin,1649,0.023023023023023025,0.000647374996333383
28,30,217107415,round_robin,1688,0.01503006012024048,0.0006455420079873875
28,30,970775402,round_robin,1689,0.02991026919242273,0.0006155829905765131
28,30,2154093945,round_robin,1632,0.031936127744510975,0.0006167499959701672
28,30,2600196075,round_robin,1630,0.024,0.0006132920098025352
28,31,165043187,round_robin,1652,0.02404809619238477,0.0006314589991234243
28,31,217107415,round_robin,1683,0.03496503496503497,0.0006516249995911494
28,31,970775402,round_robin,1638,0.028971028971028972,0.0006603749934583902
28,31,2154093945,round_robin,1706,0.035035035035035036,0.0006617079925490543
28,31,2600196075,round_robin,1674,0.029,0.0006673750031040981
28,32,165043187,round_robin,1674,0.0259222333000997,0.0006736669893143699
28,32,217107415,round_robin,1726,0.031062124248496994,0.000675584000418894
28,32,970775402,round_robin,1669,0.028971028971028972,0.0006819580012233928
28,32,2154093945,round_robin,1663,0.03493013972055888,0.0007252920040627941
28,32,2600196075,round_robin,1656,0.03303303303303303,0.000713040994014591
28,33,165043187,round_robin,1659,0.026,0.000706582999555394
28,33,217107415,round_robin,1655,0.016983016983016984,0.0007067499973345548
28,33,970775402,round_robin,1701,0.02991026919242273,0.0007040829950710759
28,33,2154093945,round_robin,1727,0.03396603396603397,0.000712541994289495
28,33,2600196075,round_robin,1622,0.025,0.0007045000093057752
28,34,165043187,round_robin,1583,0.022977022977022976,0.0007490419957321137
28,34,217107415,round_robin,1753,0.027,0.0007368750084424391
28,34,970775402,round_robin,1708,0.02905811623246493,0.0007297919946722686
28,34,2154093945,round_robin,1721,0.027944111776447105,0.0007330840016948059
28,34,2600196075,round_robin,1641,0.028971028971028972,0.0007218340033432469
28,35,165043187,round_robin,1614,0.02902902902902903,0.0007487499970011413
28,35,217107415,round_robin,1747,0.02902902902902903,0.000755208995542489
28,35,970775402,round_robin,1701,0.03196803196803197,0.0007413340063067153
28,35,2154093945,round_robin,1733,0.027916251246261216,0.0007360419986071065
28,35,2600196075,round_robin,1643,0.029970029970029972,0.000746000005165115
28,36,165043187,round_robin,1662,0.027972027972027972,0.0007670829945709556
28,36,217107415,round_robin,1716,0.028084252758274825,0.0007214170036604628
28,36,970775402,round_robin,1674,0.030969030969030968,0.00072337499295827
28,36,2154093945,round_robin,1647,0.03596403596403597,0.0007220830011647195
28,36,2600196075,round_robin,1639,0.027944111776447105,0.0007291670044651255
28,37,165043187,round_robin,1668,0.028,0.0007639169925823808
28,37,217107415,round_robin,1686,0.027,0.0007761250017210841
28,37,970775402,round_robin,1707,0.028,0.0007839169993530959
28,37,2154093945,round_robin,1682,0.028056112224448898,0.000808458004030399
28,37,2600196075,round_robin,1634,0.026026026026026026,0.0007925829995656386
28,38,165043187,round_robin,1646,0.024024024024024024,0.0008032909972826019
28,38,217107415,round_robin,1745,0.033066132264529056,0.0008155830000760034
28,38,970775402,round_robin,1668,0.034102306920762285,0.0007969590078573674
28,38,2154093945,round_robin,1730,0.03290129611166501,0.0008013339975150302
28,38,2600196075,round_robin,1599,0.028971028971028972,0.0007984170078998432
28,39,165043187,round_robin,1665,0.024975024975024976,0.0008153750095516443
28,39,217107415,round_robin,1727,0.029940119760479042,0.0008244579948950559
28,39,970775402,round_robin,1661,0.029940119760479042,0.0008119580015772954
28,39,2154093945,round_robin,1676,0.028056112224448898,0.0007802920008543879
28,39,2600196075,round_robin,1669,0.021,0.0007769999938318506
28,40,165043187,round_robin,1607,0.026973026973026972,0.0007954169996082783
28,40,217107415,round_robin,1701,0.034,0.0008159999997587875
28,40,970775402,round_robin,1697,0.029970029970029972,0.0008369160059373826
28,40,2154093945,round_robin,1665,0.03,0.0008376250043511391
28,40,2600196075,round_robin,1688,0.03093812375249501,0.0008369160059373826
28,41,165043187,round_robin,1602,0.025,0.0008587080083088949
28,41,217107415,round_robin,1727,0.02902902902902903,0.0008757089963182807
28,41,970775402,round_robin,1651,0.03196803196803197,0.0008609999931650236
28,41,2154093945,round_robin,1673,0.02902902902902903,0.0008586670010117814
28,41,2600196075,round_robin,1664,0.02902902902902903,0.000850750002427958
28,42,165043187,round_robin,1648,0.031936127744510975,0.0008836659981170669
28,42,217107415,round_robin,1726,0.024975024975024976,0.0008979169942904264
28,42,970775402,round_robin,1693,0.026026026026026026,0.0008778750052442774
28,42,2154093945,round_robin,1718,0.0320962888665998,0.0008772090077400208
28,42,2600196075,round_robin,1698,0.03296703296703297,0.000880457999301143
28,43,165043187,round_robin,1684,0.026026026026026026,0.0009003340092021972
28,43,217107415,round_robin,1696,0.02902902902902903,0.0008688329980941489
28,43,970775402,round_robin,1663,0.03003003003003003,0.0008550420025130734
28,43,2154093945,round_robin,1660,0.027972027972027972,0.000853666992043145
28,43,2600196075,round_robin,1685,0.031,0.0008447080035693944
28,44,165043187,round_robin,1668,0.032,0.0009149590041488409
28,44,217107415,round_robin,1731,0.02905811623246493,0.000919917001738213
28,44,970775402,round_robin,1633,0.02694610778443114,0.0009242910018656403
28,44,2154093945,round_robin,1709,0.026,0.0009173750004265457
28,44,2600196075,round_robin,1684,0.031,0.0009187500108964741
