nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
7,7,12131,iterative,True,1611,0.14685314685314685,3.8074836659943685
7,7,234122,iterative,True,1374,0.0,4.261707792000379
7,7,389833,iterative,True,1508,0.16983016983016982,3.947004667017609
7,8,12131,iterative,True,1532,0.155,3.8643529579858296
7,8,234122,iterative,True,1372,0.15269461077844312,4.080158666998614
7,8,389833,iterative,True,1496,0.155,3.855478125042282
7,9,12131,iterative,True,1584,0.15984015984015984,4.3659919170313515
7,9,234122,iterative,True,1611,0.18281718281718282,3.918530666967854
7,9,389833,iterative,True,1406,0.185,3.890848584007472
7,10,12131,iterative,True,1521,0.168,4.0704215000150725
7,10,234122,iterative,True,1498,0.19119119119119118,4.04050208296394
7,10,389833,iterative,True,1380,0.15415415415415415,4.108414917020127
7,11,12131,iterative,True,1470,0.175,3.982201332983095
7,11,234122,iterative,True,1374,0.16016016016016016,4.000117708987091
7,11,389833,iterative,True,1455,0.163,4.40397333400324
7,12,12131,iterative,True,1345,0.15884115884115885,5.76415487495251
7,12,234122,iterative,True,1461,0.15915915915915915,6.494730124948546
7,12,389833,iterative,True,1389,0.174,4.457444291969296
7,13,12131,iterative,True,1349,0.1848151848151848,4.1843867499846965
7,13,234122,iterative,True,1361,0.16283716283716285,4.544335083977785
7,13,389833,iterative,True,1461,0.187,4.2431859580101445
7,14,12131,iterative,True,1454,0.1848151848151848,4.788463625009172
7,14,234122,iterative,True,1498,0.179,4.40338337502908
7,14,389833,iterative,True,1479,0.1838161838161838,4.471610624983441
7,15,12131,iterative,True,1410,0.18662674650698602,4.097142749989871
7,15,234122,iterative,True,1566,0.1978021978021978,4.131943416025024
7,15,389833,iterative,True,1425,0.1931931931931932,4.509045583021361
7,16,12131,iterative,True,1348,0.17117117117117117,4.952261040976737
7,16,234122,iterative,True,1418,0.185,4.009519250015728
7,16,389833,iterative,True,1433,0.1881881881881882,4.0077882910263725
7,17,12131,iterative,True,1377,0.18537074148296592,4.453513374959584
7,17,234122,iterative,True,1511,0.195,3.819186750042718
7,17,389833,iterative,True,1386,0.18036072144288579,4.325992208032403
7,18,12131,iterative,True,1393,0.18618618618618618,4.504964041989297
7,18,234122,iterative,True,1408,0.188,4.4841102919890545
7,18,389833,iterative,True,1381,0.182,4.792444457998499
7,19,12131,iterative,True,1318,0.1781781781781782,4.227592332987115
7,19,234122,iterative,True,1395,0.191,4.209000332979485
7,19,389833,iterative,True,1390,0.18618618618618618,4.147475124977063
7,20,12131,iterative,True,1346,0.183,4.368791375018191
7,20,234122,iterative,True,1394,0.1848151848151848,4.324209416983649
7,20,389833,iterative,True,1382,0.189,4.046013167011552
7,21,12131,iterative,True,1354,0.18281718281718282,4.322610250033904
7,21,234122,iterative,True,1361,0.172,5.7555290830205195
7,21,389833,iterative,True,1355,0.1831831831831832,4.287137000006624
7,22,12131,iterative,True,1344,0.17517517517517517,4.321662583039142
7,22,234122,iterative,True,1351,0.185,4.986204832966905
7,22,389833,iterative,True,1339,0.1815446339017051,5.422091666026972
7,23,12131,iterative,True,1362,0.18281718281718282,4.749301125004422
7,23,234122,iterative,True,1338,0.183,4.540267166041303
7,23,389833,iterative,True,1370,0.19,4.530211874982342
7,24,12131,iterative,True,1333,0.1838161838161838,5.35900508298073
7,24,234122,iterative,True,1346,0.17617617617617617,4.492266790999565
7,24,389833,iterative,True,1358,0.17964071856287425,4.449772292049602
7,25,12131,iterative,True,1384,0.18837675350701402,4.219556832977105
7,25,234122,iterative,True,1304,0.17935871743486975,6.4512683330103755
7,25,389833,iterative,True,1325,0.18355065195586762,6.285685667011421
7,26,12131,iterative,True,1312,0.18281718281718282,5.983997792005539
7,26,234122,iterative,True,1346,0.18181818181818182,7.052563834004104
7,26,389833,iterative,True,1329,0.18537074148296592,5.220962874998804
7,27,12131,iterative,True,1254,0.17182817182817184,11.084814458037727
7,27,234122,iterative,True,1335,0.1838161838161838,5.08302012499189
