nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
17,42,12131,iterative,True,1497,0.08175473579262213,12.726976625039242
17,42,234122,iterative,True,1532,0.082,7.24945000000298
17,42,389833,iterative,True,1547,0.08366533864541832,8.951139250013512
17,43,12131,iterative,True,1548,0.08308308308308308,8.540089040994644
17,43,234122,iterative,True,1490,0.07892107892107893,8.374873583030421
17,43,389833,iterative,True,1532,0.08491508491508491,9.480447290989105
17,44,12131,iterative,True,1503,0.08175473579262213,10.081903624988627
17,44,234122,iterative,True,1496,0.08316633266533066,13.378864916972816
17,44,389833,iterative,True,1525,0.08216432865731463,10.126863082987256
17,45,12131,iterative,True,1477,0.0823293172690763,9.523835958971176
17,45,234122,iterative,True,1482,0.07892107892107893,12.093340708001051
17,45,389833,iterative,True,1538,0.08291708291708291,10.836490707995836
17,46,12131,iterative,True,1478,0.08191808191808192,15.196064208983444
17,46,234122,iterative,True,1465,0.07992007992007992,9.812253084033728
17,46,389833,iterative,True,1521,0.08283433133732535,9.035927582997829
17,47,12131,iterative,True,1461,0.081,10.990331750013866
17,47,234122,iterative,True,1472,0.08075772681954138,14.110787999990862
17,47,389833,iterative,True,1498,0.08308308308308308,12.16726416599704
17,48,12131,iterative,True,1453,0.08132530120481928,14.694836832990404
17,48,234122,iterative,True,1491,0.081,15.92427904199576
17,48,389833,iterative,True,1520,0.08291708291708291,12.918250790971797
17,49,12131,iterative,True,1472,0.082,15.96104041597573
17,49,234122,iterative,True,1446,0.08175473579262213,19.040360375016462
17,49,389833,iterative,True,1498,0.08083832335329341,17.736672583967447
17,50,12131,iterative,True,1442,0.081,21.24389737501042
17,50,234122,iterative,True,1449,0.07915831663326653,23.791286499996204
17,50,389833,iterative,True,1481,0.08,23.020938957983162
17,51,12131,iterative,True,1452,0.082,22.285121624998283
17,51,234122,iterative,True,1452,0.07992007992007992,32.79559758299729
17,51,389833,iterative,True,1454,0.08108108108108109,29.779399916995317
17,52,12131,iterative,True,1438,0.08091908091908091,33.85628100001486
17,52,234122,iterative,True,1436,0.08183632734530938,40.50365262496052
17,52,389833,iterative,True,1455,0.081,36.24107958399691
17,53,12131,iterative,True,1448,0.0811623246492986,33.943076249968726
17,53,234122,iterative,True,1444,0.08016032064128256,46.41887641599169
17,53,389833,iterative,True,1454,0.081,44.399541582970414
17,54,12131,iterative,True,1424,0.08091908091908091,53.531397166021634
17,54,234122,iterative,True,1430,0.081,47.54612641700078
17,54,389833,iterative,True,1411,0.08108108108108109,57.33333950000815
17,55,12131,iterative,True,1447,0.08183632734530938,57.64815116603859
17,55,234122,iterative,True,1420,0.079,81.30065045901574
17,56,12131,iterative,True,1429,0.08008008008008008,71.98973216698505
