nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
20,20,12131,iterative,True,1696,0.05094905094905095,25.717925624980126
20,20,234122,iterative,True,1765,0.060939060939060936,8.349972208030522
20,20,389833,iterative,True,1734,0.05089820359281437,23.641045875032432
20,21,12131,iterative,True,1674,0.053,22.102874957956374
20,21,234122,iterative,True,1721,0.058941058941058944,7.1232933750143275
20,21,389833,iterative,True,1663,0.05905905905905906,5.9498824999900535
20,22,12131,iterative,True,1638,0.057,9.556759500002954
20,22,234122,iterative,True,1703,0.062,8.82647129194811
20,22,389833,iterative,True,1769,0.06619859578736209,9.258231249987148
20,23,12131,iterative,True,1649,0.062062062062062065,6.278866624983493
20,23,234122,iterative,True,1622,0.0658682634730539,10.28915045899339
20,23,389833,iterative,True,1659,0.062062062062062065,8.662360832968261
20,24,12131,iterative,True,1626,0.064,7.921281250019092
20,24,234122,iterative,True,1643,0.06306306306306306,8.956691749976017
20,24,389833,iterative,True,1641,0.0658682634730539,8.899885000020731
20,25,12131,iterative,True,1611,0.065,10.544974208052736
20,25,234122,iterative,True,1613,0.06306306306306306,8.695834334008396
20,25,389833,iterative,True,1629,0.061938061938061936,8.630433666985482
20,26,12131,iterative,True,1578,0.06187624750499002,18.86715208302485
20,26,234122,iterative,True,1633,0.07207207207207207,6.79275779199088
20,26,389833,iterative,True,1635,0.06693306693306693,9.52664499997627
20,27,12131,iterative,True,1587,0.06,19.70543675002409
20,27,234122,iterative,True,1633,0.06813627254509018,7.860109541041311
20,27,389833,iterative,True,1715,0.06806806806806807,9.267544166010339
20,28,12131,iterative,True,1610,0.06325301204819277,17.596046167018358
20,28,234122,iterative,True,1605,0.062062062062062065,17.708585957996547
20,28,389833,iterative,True,1674,0.06793206793206794,12.365347917017061
20,29,12131,iterative,True,1652,0.062,24.6055207499885
20,29,234122,iterative,True,1607,0.06906906906906907,7.687443332979456
20,29,389833,iterative,True,1673,0.07007007007007007,9.839567042014096
20,30,12131,iterative,True,1626,0.06813627254509018,16.73669870797312
20,30,234122,iterative,True,1611,0.06613226452905811,10.965390750032384
20,30,389833,iterative,True,1668,0.07192807192807193,9.011011041002348
20,31,12131,iterative,True,1596,0.06619859578736209,26.71520562499063
20,31,234122,iterative,True,1647,0.07278165503489531,12.369430125050712
20,31,389833,iterative,True,1610,0.06806806806806807,17.48159508302342
20,32,12131,iterative,True,1659,0.07207207207207207,15.112389874993823
20,32,234122,iterative,True,1660,0.07014028056112225,7.136433582985774
20,32,389833,iterative,True,1636,0.06913827655310621,17.067155249998905
20,33,12131,iterative,True,1640,0.06986027944111776,12.162319042021409
20,33,234122,iterative,True,1566,0.06706706706706707,30.984705207985826
20,33,389833,iterative,True,1648,0.07307307307307308,10.199930208967999
20,34,12131,iterative,True,1601,0.06813627254509018,12.411808749951888
20,34,234122,iterative,True,1614,0.07007007007007007,11.885362125001848
20,34,389833,iterative,True,1586,0.07007007007007007,12.465931458980776
20,35,12131,iterative,True,1569,0.06986027944111776,14.68721895798808
20,35,234122,iterative,True,1630,0.07007007007007007,11.78702308301581
20,35,389833,iterative,True,1614,0.07092907092907093,15.990564040956087
20,36,12131,iterative,True,1594,0.07092907092907093,22.74732933298219
20,36,234122,iterative,True,1637,0.073,18.039850874978583
20,36,389833,iterative,True,1621,0.069,37.4247896670131
20,37,12131,iterative,True,1547,0.07,12.725597915996332
20,37,234122,iterative,True,1615,0.073,12.596315792005043
20,37,389833,iterative,True,1611,0.07107107107107107,25.098139167006593
20,38,12131,iterative,True,1599,0.06913827655310621,11.51176583301276
20,38,234122,iterative,True,1618,0.06979062811565304,19.214384542021435
20,38,389833,iterative,True,1624,0.065,50.85238566598855
20,39,12131,iterative,True,1608,0.06793206793206794,31.6661324169836
20,39,234122,iterative,True,1640,0.07228915662650602,14.162624208023772
20,39,389833,iterative,True,1661,0.06993006993006994,39.761020458012354
20,40,12131,iterative,True,1565,0.07092907092907093,18.022944917029236
20,40,234122,iterative,True,1616,0.07192807192807193,11.284157500020228
20,40,389833,iterative,True,1590,0.07207207207207207,11.960770957986824
20,41,12131,iterative,True,1562,0.07228915662650602,15.333797457977198
20,41,234122,iterative,True,1621,0.07221664994984955,19.855914500018116
20,41,389833,iterative,True,1627,0.071285140562249,10.129051957977936
20,42,12131,iterative,True,1567,0.07,13.9348868750385
20,42,234122,iterative,True,1594,0.07085828343313373,13.78039179201005
20,42,389833,iterative,True,1596,0.072,8.107026082987431
20,43,12131,iterative,True,1548,0.06806806806806807,11.475565666973125
20,43,234122,iterative,True,1574,0.07092907092907093,9.069610332953744
20,43,389833,iterative,True,1610,0.068,12.526776540966239
