nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
13,13,12131,iterative,True,1600,0.08208208208208208,9.73511679196963
13,13,234122,iterative,True,1610,0.093,7.473038042022381
13,13,389833,iterative,True,1611,0.08008008008008008,7.9237373329815455
13,14,12131,iterative,True,1605,0.0960960960960961,8.800777999975253
13,14,234122,iterative,True,1577,0.102,8.815731459006201
13,14,389833,iterative,True,1596,0.0841683366733467,10.193672958994284
13,15,12131,iterative,True,1560,0.09580838323353294,8.21789762499975
13,15,234122,iterative,True,1624,0.0919080919080919,8.636940249998588
13,15,389833,iterative,True,1623,0.0999000999000999,8.462320583988912
13,16,12131,iterative,True,1539,0.087,9.635377041995525
13,16,234122,iterative,True,1570,0.108,7.837767124990933
13,16,389833,iterative,True,1548,0.0979020979020979,7.10624595801346
13,17,12131,iterative,True,1635,0.0970970970970971,13.075669958023354
13,17,234122,iterative,True,1559,0.0970970970970971,8.354109666019212
13,17,389833,iterative,True,1606,0.10079840319361277,7.8400846250006
13,18,12131,iterative,True,1602,0.0960960960960961,11.599931375007145
13,18,234122,iterative,True,1595,0.095,16.200728124997113
13,18,389833,iterative,True,1571,0.1001001001001001,7.2483288329676725
13,19,12131,iterative,True,1584,0.09780439121756487,10.82989854097832
13,19,234122,iterative,True,1539,0.094,11.545399291964713
13,19,389833,iterative,True,1583,0.08708708708708708,9.955963457992766
13,20,12131,iterative,True,1546,0.098,11.616719499987084
13,20,234122,iterative,True,1614,0.09109109109109109,16.487914541969076
13,20,389833,iterative,True,1653,0.11077844311377245,7.876197624951601
13,21,12131,iterative,True,1632,0.107,10.089247375028208
13,21,234122,iterative,True,1524,0.098,27.769384791026823
13,21,389833,iterative,True,1596,0.09919839679358718,8.102930290973745
13,22,12131,iterative,True,1608,0.11188811188811189,10.194033208012115
13,22,234122,iterative,True,1496,0.0998003992015968,15.324860541964881
13,22,389833,iterative,True,1612,0.10589410589410589,10.719603458011989
13,23,12131,iterative,True,1651,0.11277445109780439,9.7709856670117
13,23,234122,iterative,True,1552,0.1048951048951049,9.149365584016778
13,23,389833,iterative,True,1571,0.104,13.908113999990746
13,24,12131,iterative,True,1533,0.107,8.613522542000283
13,24,234122,iterative,True,1550,0.1068931068931069,11.383157292031683
13,24,389833,iterative,True,1612,0.10710710710710711,8.935454958002083
13,25,12131,iterative,True,1532,0.1038961038961039,10.004310709016863
13,25,234122,iterative,True,1503,0.0999000999000999,13.788012582983356
13,25,389833,iterative,True,1605,0.10379241516966067,9.905226167000365
13,26,12131,iterative,True,1508,0.1031031031031031,10.969553500006441
13,26,234122,iterative,True,1557,0.1068931068931069,12.287658417015336
13,26,389833,iterative,True,1559,0.1068931068931069,9.7728108750307
13,27,12131,iterative,True,1488,0.102,7.023069999995641
13,27,234122,iterative,True,1594,0.10589410589410589,6.555108333006501
13,27,389833,iterative,True,1501,0.1041041041041041,6.893447749956977
13,28,12131,iterative,True,1549,0.10531594784353059,6.507564166968223
13,28,234122,iterative,True,1551,0.10878243512974052,6.570389042026363
13,28,389833,iterative,True,1566,0.10810810810810811,6.606995874957647
13,29,12131,iterative,True,1494,0.10710710710710711,6.3268460420076735
13,29,234122,iterative,True,1494,0.1008991008991009,10.803204249998089
13,29,389833,iterative,True,1577,0.11122244488977956,6.506380665989127
13,30,12131,iterative,True,1518,0.1018981018981019,7.045798459032085
13,30,234122,iterative,True,1531,0.1027944111776447,5.639124915993307
13,30,389833,iterative,True,1527,0.108,6.789680082991254
13,31,12131,iterative,True,1475,0.10521042084168336,8.360420500044711
13,31,234122,iterative,True,1543,0.107,6.482442333013751
13,31,389833,iterative,True,1476,0.10510510510510511,7.550584083015565
13,32,12131,iterative,True,1474,0.105,6.919209917017724
13,32,234122,iterative,True,1546,0.10531594784353059,5.705352458986454
13,32,389833,iterative,True,1498,0.10589410589410589,5.8608942499849945
13,33,12131,iterative,True,1460,0.10578842315369262,8.721492999990005
13,33,234122,iterative,True,1516,0.1068931068931069,5.69807674997719
13,33,389833,iterative,True,1482,0.10589410589410589,7.481199833971914
13,34,12131,iterative,True,1490,0.1061061061061061,6.272694832994603
13,34,234122,iterative,True,1518,0.1091091091091091,8.062306999985594
13,34,389833,iterative,True,1464,0.1068931068931069,7.4958553339820355
13,35,12131,iterative,True,1470,0.10589410589410589,9.262649667041842
13,35,234122,iterative,True,1482,0.10589410589410589,7.428394458023831
13,35,389833,iterative,True,1450,0.10589410589410589,7.631997958000284
13,36,12131,iterative,True,1456,0.104,8.031333249993622
13,36,234122,iterative,True,1467,0.10721442885771543,6.833049958979245
13,36,389833,iterative,True,1477,0.10521042084168336,5.904387250018772
13,37,12131,iterative,True,1412,0.104,8.520161874999758
13,37,234122,iterative,True,1471,0.10732196589769308,9.83258562500123
13,37,389833,iterative,True,1434,0.10667996011964108,6.695440208015498
13,38,12131,iterative,True,1444,0.10578842315369262,9.062822207983118
13,38,234122,iterative,True,1439,0.105,8.255571499990765
13,38,389833,iterative,True,1437,0.10420841683366733,7.9681676250183955
13,39,12131,iterative,True,1454,0.1038961038961039,9.021828791999724
13,39,234122,iterative,True,1415,0.10510510510510511,9.56709570804378
13,39,389833,iterative,True,1425,0.10510510510510511,14.703814917011186
13,40,12131,iterative,True,1424,0.1027944111776447,12.25601304200245
13,40,234122,iterative,True,1410,0.103,10.516573625034653
13,40,389833,iterative,True,1460,0.109,8.882197334023658
13,41,12131,iterative,True,1426,0.103,12.572270916949492
13,41,234122,iterative,True,1409,0.1008991008991009,9.84036291600205
13,41,389833,iterative,True,1413,0.1036889332003988,10.745476499956567
13,42,12131,iterative,True,1398,0.101,20.616744124970865
13,42,234122,iterative,True,1438,0.1038961038961039,10.687865042011254
13,42,389833,iterative,True,1437,0.1068931068931069,11.929929416975938
13,43,12131,iterative,True,1408,0.102,14.657307625049725
13,43,234122,iterative,True,1411,0.103,20.192894583044108
13,43,389833,iterative,True,1411,0.10320641282565131,15.88704541703919
13,44,12131,iterative,True,1390,0.1011011011011011,28.038733208028134
13,44,234122,iterative,True,1394,0.10120240480961924,23.796037499967497
13,44,389833,iterative,True,1411,0.102,22.494297625031322
13,45,12131,iterative,True,1400,0.103,26.90735570801189
13,45,234122,iterative,True,1411,0.1016949152542373,28.208906499959994
13,45,389833,iterative,True,1401,0.1021021021021021,31.394028625043575
13,46,12131,iterative,True,1371,0.1018981018981019,54.082344499998726
13,46,234122,iterative,True,1382,0.1028971028971029,26.160890333005227
13,46,389833,iterative,True,1403,0.1038961038961039,34.050239541975316
13,47,12131,iterative,True,1377,0.1021021021021021,47.16008895798586
13,47,234122,iterative,True,1415,0.103,51.898881374974735
13,47,389833,iterative,True,1392,0.102,48.246113541012164
13,48,12131,iterative,True,1379,0.1028971028971029,62.62570279103238
