nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
9,9,12131,iterative,True,1649,0.0,5.3200640410068445
9,9,234122,iterative,True,1567,0.11477045908183632,5.067591624974739
9,9,389833,iterative,True,1415,0.0,6.663711290981155
9,10,12131,iterative,True,1668,0.12212212212212212,5.5622368340264075
9,10,234122,iterative,True,1511,0.12787212787212787,5.00120841700118
9,10,389833,iterative,True,1514,0.14314314314314314,5.464300458028447
9,11,12131,iterative,True,1516,0.11688311688311688,5.389297165966127
9,11,234122,iterative,True,1615,0.136,5.417064250039402
9,11,389833,iterative,True,1500,0.12412412412412413,4.8329161669826135
9,12,12131,iterative,True,1607,0.13286713286713286,5.043732707970776
9,12,234122,iterative,True,1485,0.13813813813813813,5.456298707984388
9,12,389833,iterative,True,1495,0.1467065868263473,5.7552593749715015
9,13,12131,iterative,True,1498,0.115,6.8839368330081925
9,13,234122,iterative,True,1475,0.127,6.996263334003743
9,13,389833,iterative,True,1477,0.13713713713713713,5.522373832995072
9,14,12131,iterative,True,1678,0.1623246492985972,5.123780833033379
9,14,234122,iterative,True,1483,0.14285714285714285,5.939331291010603
9,14,389833,iterative,True,1469,0.13927855711422846,5.409379291988444
9,15,12131,iterative,True,1512,0.14128256513026052,5.291374499967787
9,15,234122,iterative,True,1399,0.13613613613613615,6.385838666989002
9,15,389833,iterative,True,1534,0.129,5.620016957982443
9,16,12131,iterative,True,1512,0.15315315315315314,7.345896625018213
9,16,234122,iterative,True,1492,0.13886113886113885,6.394258333020844
9,16,389833,iterative,True,1548,0.15,6.93914983299328
9,17,12131,iterative,True,1510,0.156,4.819203834049404
9,17,234122,iterative,True,1551,0.14014014014014015,6.299625999992713
9,17,389833,iterative,True,1523,0.153,4.929145709029399
9,18,12131,iterative,True,1508,0.14114114114114115,5.200954708037898
9,18,234122,iterative,True,1475,0.14870259481037923,4.937724332965445
9,18,389833,iterative,True,1563,0.14057826520438685,5.782398834009655
9,19,12131,iterative,True,1493,0.1485543369890329,5.6197936669923365
9,19,234122,iterative,True,1444,0.15130260521042085,4.718158042000141
9,19,389833,iterative,True,1549,0.158,4.803177458001301
9,20,12131,iterative,True,1420,0.146,5.372697375016287
9,20,234122,iterative,True,1531,0.14985014985014986,5.4421048749936745
9,20,389833,iterative,True,1467,0.14585414585414586,4.981807000003755
9,21,12131,iterative,True,1435,0.14814814814814814,5.101877084001899
9,21,234122,iterative,True,1448,0.1514543630892678,6.118028292024974
9,21,389833,iterative,True,1517,0.14485514485514486,5.376455416961107
9,22,12131,iterative,True,1400,0.14514514514514515,5.427936916996259
9,22,234122,iterative,True,1456,0.1506986027944112,6.735965541040059
9,22,389833,iterative,True,1445,0.15184815184815184,5.4454785420093685
9,23,12131,iterative,True,1442,0.14955134596211367,6.066997916030232
9,23,234122,iterative,True,1408,0.14785214785214784,5.793012875015847
9,23,389833,iterative,True,1528,0.15884115884115885,4.774492125026882
9,24,12131,iterative,True,1412,0.1506986027944112,5.712478625006042
9,24,234122,iterative,True,1418,0.14870259481037923,5.0134909999906085
9,24,389833,iterative,True,1487,0.156,4.906843915989157
9,25,12131,iterative,True,1402,0.14729458917835672,6.569754957978148
9,25,234122,iterative,True,1410,0.1492985971943888,5.685763167042751
9,25,389833,iterative,True,1451,0.15315315315315314,5.114037749997806
9,26,12131,iterative,True,1393,0.149,6.241432624985464
9,26,234122,iterative,True,1387,0.1506986027944112,5.839976832969114
9,26,389833,iterative,True,1407,0.15115115115115116,5.479100583004765
9,27,12131,iterative,True,1358,0.143,7.064754874969367
9,27,234122,iterative,True,1393,0.148,6.448735416983254
9,27,389833,iterative,True,1437,0.15215215215215216,5.46088641701499
9,28,12131,iterative,True,1381,0.147,5.81002404197352
9,28,234122,iterative,True,1381,0.14785214785214784,5.994832708034664
9,28,389833,iterative,True,1407,0.15015015015015015,5.604530540993437
9,29,12131,iterative,True,1365,0.14414414414414414,6.510814792010933
9,29,234122,iterative,True,1356,0.13986013986013987,11.482693375030067
9,29,389833,iterative,True,1416,0.14714714714714713,5.540243374998681
9,30,12131,iterative,True,1404,0.14814814814814814,6.263014541997109
9,30,234122,iterative,True,1355,0.14185814185814186,6.37865258398233
9,30,389833,iterative,True,1424,0.14985014985014986,6.417017875006422
9,31,12131,iterative,True,1352,0.144,7.185804083012044
9,31,234122,iterative,True,1373,0.14456630109670987,5.3228676250437275
9,31,389833,iterative,True,1361,0.14814814814814814,6.2313678749487735
9,32,12131,iterative,True,1372,0.1444332998996991,5.916138582979329
9,32,234122,iterative,True,1354,0.14428857715430862,5.806764083972666
9,32,389833,iterative,True,1374,0.147,6.661573875055183
9,33,12131,iterative,True,1328,0.141,8.346721582987811
9,33,234122,iterative,True,1356,0.14614614614614616,6.623813375015743
9,33,389833,iterative,True,1368,0.14314314314314314,7.841714584035799
9,34,12131,iterative,True,1360,0.1437125748502994,8.384459333959967
9,34,234122,iterative,True,1348,0.14114114114114115,8.97442487499211
9,34,389833,iterative,True,1361,0.14228456913827656,8.305135499977041
9,35,12131,iterative,True,1326,0.143,10.65296145802131
9,35,234122,iterative,True,1347,0.1437125748502994,8.440012375009246
9,35,389833,iterative,True,1347,0.14529058116232466,11.70122683304362
9,36,12131,iterative,True,1324,0.14214214214214213,12.08398512500571
9,36,234122,iterative,True,1334,0.14428857715430862,9.783061875030398
9,36,389833,iterative,True,1326,0.1437125748502994,12.190337125037331
9,37,12131,iterative,True,1321,0.14285714285714285,15.18575275002513
9,37,234122,iterative,True,1336,0.14171656686626746,12.464790750003885
9,37,389833,iterative,True,1366,0.14414414414414414,12.965184084023349
9,38,12131,iterative,True,1330,0.141,17.89591083396226
9,38,234122,iterative,True,1320,0.141,18.22481558402069
9,38,389833,iterative,True,1319,0.142570281124498,16.679009249957744
9,39,12131,iterative,True,1316,0.1407185628742515,21.52528441604227
9,39,234122,iterative,True,1335,0.14356929212362912,22.501854125002865
9,39,389833,iterative,True,1312,0.14085914085914086,25.97093216603389
9,40,12131,iterative,True,1323,0.14171656686626746,32.680500416026916
9,40,234122,iterative,True,1313,0.14085914085914086,30.52266045799479
9,40,389833,iterative,True,1346,0.14385614385614387,29.47988387499936
9,41,12131,iterative,True,1285,0.13913913913913914,43.49129637499573
9,41,234122,iterative,True,1309,0.14,40.14461300004041
9,41,389833,iterative,True,1327,0.14,45.54909250000492
9,42,12131,iterative,True,1286,0.137,62.463742958032526
