nagents,nitems,seed,min_bundles_strategy,parallel,utility_sum,min_proportional_utility,runtime
22,22,12131,iterative,True,1628,0.0499001996007984,28.098282999999356
22,22,234122,iterative,True,1711,0.046906187624750496,28.06286954198731
22,22,389833,iterative,True,1753,0.04595404595404595,16.747312124993186
22,23,12131,iterative,True,1624,0.050100200400801605,28.210383916972205
22,23,234122,iterative,True,1600,0.05289421157684631,9.756019374995958
22,23,389833,iterative,True,1625,0.06,7.1426594170043245
22,24,12131,iterative,True,1691,0.052104208416833664,21.809141999983694
22,24,234122,iterative,True,1700,0.052947052947052944,9.772035749978386
22,24,389833,iterative,True,1670,0.058941058941058944,7.66211029200349
22,25,12131,iterative,True,1678,0.05688622754491018,19.61917091702344
22,25,234122,iterative,True,1732,0.058,10.742611708003096
22,25,389833,iterative,True,1689,0.056943056943056944,7.346027124964166
22,26,12131,iterative,True,1605,0.05389221556886228,13.951813750027213
22,26,234122,iterative,True,1742,0.06306306306306306,7.412634624983184
22,26,389833,iterative,True,1640,0.058941058941058944,7.019519749970641
22,27,12131,iterative,True,1667,0.057942057942057944,23.4290263329749
22,27,234122,iterative,True,1700,0.058941058941058944,6.546582375012804
22,27,389833,iterative,True,1665,0.06406406406406406,9.525788582977839
22,28,12131,iterative,True,1663,0.057942057942057944,19.137614957988262
22,28,234122,iterative,True,1639,0.057,12.695370166969951
22,28,389833,iterative,True,1679,0.058,7.772729874996003
22,29,12131,iterative,True,1674,0.05905905905905906,19.950966666976456
22,29,234122,iterative,True,1635,0.059940059940059943,7.9005627920269035
22,29,389833,iterative,True,1693,0.058,9.694558874994982
22,30,12131,iterative,True,1674,0.058,15.505444791982882
22,30,234122,iterative,True,1655,0.06212424849699399,7.834877457993571
22,30,389833,iterative,True,1671,0.06187624750499002,12.170965416007675
22,31,12131,iterative,True,1611,0.05917753259779338,31.56432479195064
22,31,234122,iterative,True,1668,0.06318956870611836,9.701107417000458
22,31,389833,iterative,True,1625,0.061122244488977955,17.72591724997619
22,32,12131,iterative,True,1723,0.061122244488977955,62.91833879100159
