nagents,nitems,seed,algorithm,utility_sum,min_proportional_utility,runtime
11,11,165043187,maximally_proportional_allocation,1639,0.0,0.49498104200756643
11,11,165043187,round_robin,1461,0.041,0.00020991699420847
11,11,217107415,maximally_proportional_allocation,1542,0.0,0.3818717079993803
11,11,217107415,round_robin,1604,0.053,0.000203957999474369
11,11,970775402,maximally_proportional_allocation,1532,0.0,0.32865812499949243
11,11,970775402,round_robin,1440,0.05805805805805806,0.00020229199435561895
11,11,2154093945,maximally_proportional_allocation,1650,0.0,0.39821391699661035
11,11,2154093945,round_robin,1575,0.007007007007007007,0.0002109159977408126
11,11,2600196075,maximally_proportional_allocation,1436,0.098,0.06587770800979342
11,11,2600196075,round_robin,1443,0.025974025974025976,0.00020629100617952645
11,12,165043187,maximally_proportional_allocation,1730,0.097,0.2568866670044372
11,12,165043187,round_robin,1559,0.069,0.0002125000028172508
11,12,217107415,maximally_proportional_allocation,1660,0.096,0.06798295899352524
11,12,217107415,round_robin,1455,0.07992007992007992,0.00021183300123084337
11,12,970775402,maximally_proportional_allocation,1507,0.0969030969030969,0.12910154099517968
11,12,970775402,round_robin,1451,0.013013013013013013,0.00021779100643470883
11,12,2154093945,maximally_proportional_allocation,1693,0.1061061061061061,0.14467675000196323
11,12,2154093945,round_robin,1520,0.087,0.00021050000214017928
11,12,2600196075,maximally_proportional_allocation,1403,0.0960960960960961,0.17923375000827946
11,12,2600196075,round_robin,1474,0.07507507507507508,0.00021741700766142458
11,13,165043187,maximally_proportional_allocation,1661,0.103,0.32669066698872484
11,13,165043187,round_robin,1594,0.083,0.00022445799550041556
11,13,217107415,maximally_proportional_allocation,1683,0.11488511488511488,0.16073449999385048
11,13,217107415,round_robin,1638,0.04904904904904905,0.00021787500008940697
11,13,970775402,maximally_proportional_allocation,1689,0.123,0.36556795801152475
11,13,970775402,round_robin,1474,0.07092907092907093,0.00022204199922271073
11,13,2154093945,maximally_proportional_allocation,1550,0.11811811811811812,0.1106149590050336
11,13,2154093945,round_robin,1785,0.11811811811811812,0.00022291700588539243
11,13,2600196075,maximally_proportional_allocation,1465,0.111,0.2269443340046564
11,13,2600196075,round_robin,1563,0.059,0.00022074999287724495
11,14,165043187,maximally_proportional_allocation,1519,0.09780439121756487,0.211749084002804
11,14,165043187,round_robin,1520,0.069,0.0002278749889228493
11,14,217107415,maximally_proportional_allocation,1497,0.1068931068931069,0.10309245799726341
11,14,217107415,round_robin,1597,0.1068931068931069,0.00023166699975263327
11,14,970775402,maximally_proportional_allocation,1556,0.113,0.15124204200401437
11,14,970775402,round_robin,1459,0.0841683366733467,0.00022862499463371933
11,14,2154093945,maximally_proportional_allocation,1516,0.1111111111111111,0.27667095899232663
11,14,2154093945,round_robin,1696,0.07992007992007992,0.0002316250029252842
11,14,2600196075,maximally_proportional_allocation,1545,0.107,0.12998087500454858
11,14,2600196075,round_robin,1681,0.102,0.00022837499273009598
11,15,165043187,maximally_proportional_allocation,1594,0.116,0.14100666699232534
11,15,165043187,round_robin,1561,0.060939060939060936,0.00023379200138151646
11,15,217107415,maximally_proportional_allocation,1537,0.11811811811811812,0.24930829199729487
11,15,217107415,round_robin,1679,0.06993006993006994,0.00024612499692011625
11,15,970775402,maximally_proportional_allocation,1565,0.115,0.106322415987961
11,15,970775402,round_robin,1559,0.09580838323353294,0.00024187499366234988
11,15,2154093945,maximally_proportional_allocation,1616,0.124,0.11739912501070648
11,15,2154093945,round_robin,1474,0.08008008008008008,0.00024395900254603475
11,15,2600196075,maximally_proportional_allocation,1475,0.102,0.26779479200195055
11,15,2600196075,round_robin,1490,0.067,0.00024850000045262277
11,16,165043187,maximally_proportional_allocation,1567,0.113,0.7488677500077756
11,16,165043187,round_robin,1518,0.073,0.00028154200117569417
11,16,217107415,maximally_proportional_allocation,1555,0.1068931068931069,0.44896258400694933
11,16,217107415,round_robin,1580,0.073,0.00028633300098590553
11,16,970775402,maximally_proportional_allocation,1544,0.1088911088911089,0.35980104199552443
11,16,970775402,round_robin,1477,0.07192807192807193,0.00027366600988898426
11,16,2154093945,maximally_proportional_allocation,1526,0.117,0.5740527500020107
11,16,2154093945,round_robin,1659,0.08,0.00025520799681544304
11,16,2600196075,maximally_proportional_allocation,1473,0.11688311688311688,0.5145014169975184
11,16,2600196075,round_robin,1535,0.068,0.0002843749971361831
11,17,165043187,maximally_proportional_allocation,1610,0.118,0.39181116700638086
11,17,165043187,round_robin,1709,0.0989010989010989,0.0002678749879123643
11,17,217107415,maximally_proportional_allocation,1502,0.106,0.7265057920012623
11,17,217107415,round_robin,1642,0.07007007007007007,0.00026708299992606044
11,17,970775402,maximally_proportional_allocation,1495,0.11322645290581163,0.27060833299765363
11,17,970775402,round_robin,1582,0.0959040959040959,0.0002589579962659627
11,17,2154093945,maximally_proportional_allocation,1654,0.12612612612612611,0.2195908340072492
11,17,2154093945,round_robin,1645,0.091,0.0002622079919092357
