nagents,nitems,seed,algorithm,utility_sum,min_proportional_utility,runtime
27,27,165043187,maximally_proportional_allocation,1626,0.0,167.95840337499976
27,27,165043187,round_robin,1596,0.009018036072144289,0.0006257920031202957
27,27,217107415,round_robin,1813,0.038,0.0005942080024397001
27,27,970775402,round_robin,1694,0.007992007992007992,0.0005790839932160452
27,27,2154093945,round_robin,1697,0.033,0.0005797079938929528
27,27,2600196075,round_robin,1562,0.018018018018018018,0.0005854170012753457
27,28,165043187,round_robin,1623,0.01898101898101898,0.0005916250083828345
27,28,217107415,round_robin,1602,0.007976071784646061,0.0005922090058447793
27,28,970775402,round_robin,1707,0.036889332003988036,0.0006029579963069409
27,28,2154093945,round_robin,1705,0.036036036036036036,0.0005980410060146824
27,28,2600196075,round_robin,1659,0.02097902097902098,0.0005989170022075996
27,29,165043187,round_robin,1685,0.024,0.0006112080009188503
27,29,217107415,round_robin,1728,0.02694610778443114,0.0006179579941090196
27,29,970775402,round_robin,1653,0.01603206412825651,0.0006140829937066883
27,29,2154093945,round_robin,1645,0.029940119760479042,0.0006142909987829626
27,29,2600196075,round_robin,1663,0.024024024024024024,0.0006106670043664053
27,30,165043187,round_robin,1625,0.023023023023023025,0.0006058340077288449
27,30,217107415,round_robin,1691,0.032,0.0005952920037088916
27,30,970775402,round_robin,1692,0.02991026919242273,0.0006000419962219894
27,30,2154093945,round_robin,1607,0.031936127744510975,0.0005983340088278055
27,30,2600196075,round_robin,1600,0.024,0.0005981249996693805
27,31,165043187,round_robin,1646,0.02404809619238477,0.0006447919877246022
27,31,217107415,round_robin,1700,0.04,0.0006494159897556528
27,31,970775402,round_robin,1655,0.035,0.0006393329967977479
27,31,2154093945,round_robin,1680,0.035035035035035036,0.0006449999928008765
27,31,2600196075,round_robin,1669,0.029,0.0006469159998232499
27,32,165043187,round_robin,1666,0.0259222333000997,0.000665457991999574
27,32,217107415,round_robin,1737,0.03696303696303696,0.0006620830099564046
27,32,970775402,round_robin,1647,0.028971028971028972,0.0006609170086449012
27,32,2154093945,round_robin,1652,0.03493013972055888,0.0006542909977724776
27,32,2600196075,round_robin,1654,0.03303303303303303,0.0006272500031627715
27,33,165043187,round_robin,1652,0.026,0.0006487909995485097
27,33,217107415,round_robin,1657,0.016983016983016984,0.0006481669988716021
27,33,970775402,round_robin,1695,0.02991026919242273,0.0006430000066757202
27,33,2154093945,round_robin,1696,0.03396603396603397,0.0006815840024501085
27,33,2600196075,round_robin,1646,0.025,0.0006807919999118894
27,34,165043187,round_robin,1577,0.022977022977022976,0.0007005840016063303
27,34,217107415,round_robin,1760,0.027,0.0007045000093057752
27,34,970775402,round_robin,1700,0.03203203203203203,0.0006970000104047358
27,34,2154093945,round_robin,1735,0.036036036036036036,0.0007049159903544933
27,34,2600196075,round_robin,1642,0.028971028971028972,0.0007101670053089038
27,35,165043187,round_robin,1624,0.02902902902902903,0.0007155829953262582
27,35,217107415,round_robin,1748,0.036,0.0007183330017141998
27,35,970775402,round_robin,1705,0.03196803196803197,0.0007207919989014044
27,35,2154093945,round_robin,1703,0.027916251246261216,0.0007138340006349608
27,35,2600196075,round_robin,1656,0.029970029970029972,0.0007249590125866234
27,36,165043187,round_robin,1665,0.027972027972027972,0.0007431660051224753
27,36,217107415,round_robin,1732,0.031936127744510975,0.0007492080039810389
27,36,970775402,round_robin,1669,0.031031031031031032,0.0007357919967034832
27,36,2154093945,round_robin,1625,0.03596403596403597,0.0007435420120600611
27,36,2600196075,round_robin,1617,0.027944111776447105,0.0007439159962814301
27,37,165043187,round_robin,1685,0.031936127744510975,0.0007549170113634318
27,37,217107415,round_robin,1690,0.02702702702702703,0.0007612089975737035
27,37,970775402,round_robin,1726,0.04004004004004004,0.0007509999995818362
27,37,2154093945,round_robin,1696,0.028056112224448898,0.0007672920037293807
27,37,2600196075,round_robin,1634,0.031,0.0007194589998107404
27,38,165043187,round_robin,1640,0.031031031031031032,0.0007460829947376624
27,38,217107415,round_robin,1739,0.033066132264529056,0.0007419580069836229
27,38,970775402,round_robin,1711,0.035,0.0007363749900832772
27,38,2154093945,round_robin,1734,0.03290129611166501,0.0007805000059306622
27,38,2600196075,round_robin,1592,0.028971028971028972,0.0007739580032648519
27,39,165043187,round_robin,1675,0.02694610778443114,0.000799959001597017
27,39,217107415,round_robin,1735,0.03206412825651302,0.0008076669910224155
27,39,970775402,round_robin,1649,0.032,0.0007931250002002344
27,39,2154093945,round_robin,1680,0.03203203203203203,0.0008059579995460808
27,39,2600196075,round_robin,1667,0.031936127744510975,0.0007997500069905072
27,40,165043187,round_robin,1604,0.026973026973026972,0.0008240000024670735
27,40,217107415,round_robin,1683,0.034,0.0008295000006910414
27,40,970775402,round_robin,1707,0.029970029970029972,0.0008150000066962093
27,40,2154093945,round_robin,1657,0.03296703296703297,0.000819332999526523
27,40,2600196075,round_robin,1688,0.03093812375249501,0.0008271249971585348
27,41,165043187,round_robin,1610,0.025,0.0007938339986139908
27,41,217107415,round_robin,1736,0.02902902902902903,0.0007944160024635494
27,41,970775402,round_robin,1637,0.03196803196803197,0.0007897089963080361
27,41,2154093945,round_robin,1707,0.02902902902902903,0.0007940420036902651
27,41,2600196075,round_robin,1658,0.02902902902902903,0.00083608299610205
27,42,165043187,round_robin,1659,0.031936127744510975,0.0008525419980287552
27,42,217107415,round_robin,1742,0.032,0.000858416999108158
27,42,970775402,round_robin,1718,0.026026026026026026,0.0008511249907314777
27,42,2154093945,round_robin,1718,0.033,0.0008578749984735623
27,42,2600196075,round_robin,1705,0.03296703296703297,0.0008561249997001141
27,43,165043187,round_robin,1696,0.026026026026026026,0.0008844159892760217
27,43,217107415,round_robin,1687,0.02902902902902903,0.000869249997776933
27,43,970775402,round_robin,1644,0.03003003003003003,0.0008796250040177256
27,43,2154093945,round_robin,1656,0.02991026919242273,0.000865624999278225
27,43,2600196075,round_robin,1671,0.03479125248508946,0.0008754169975873083
27,44,165043187,round_robin,1685,0.032,0.0009159159963019192
27,44,217107415,round_robin,1741,0.02905811623246493,0.0008493750065099448
27,44,970775402,round_robin,1648,0.030876494023904383,0.0008489589963573962
27,44,2154093945,round_robin,1702,0.026,0.0008582089940318838
27,44,2600196075,round_robin,1679,0.031,0.0008665420027682558
27,45,165043187,round_robin,1687,0.032,0.000913249998120591
27,45,217107415,round_robin,1724,0.03006012024048096,0.0009141250047832727
27,45,970775402,round_robin,1721,0.029087261785356068,0.0009135419968515635
27,45,2154093945,round_robin,1643,0.031093279839518557,0.0009112500119954348
27,45,2600196075,round_robin,1623,0.027916251246261216,0.0009112500119954348
27,46,165043187,round_robin,1674,0.030120481927710843,0.0009388339967699721
27,46,217107415,round_robin,1756,0.027054108216432865,0.0009350840118713677
27,46,970775402,round_robin,1670,0.03003003003003003,0.0009328340092906728
27,46,2154093945,round_robin,1690,0.03090727816550349,0.0009335000067949295
27,46,2600196075,round_robin,1703,0.03403403403403404,0.000960082994424738
27,47,165043187,round_robin,1664,0.03293413173652695,0.0009261249942937866
27,47,217107415,round_robin,1740,0.027916251246261216,0.000906165994820185
27,47,970775402,round_robin,1711,0.03090727816550349,0.0009048750071087852
27,47,2154093945,round_robin,1703,0.02702702702702703,0.0009088329970836639
27,47,2600196075,round_robin,1674,0.03507014028056112,0.0009551660041324794
27,48,165043187,round_robin,1675,0.03206412825651302,0.0010015419975388795
27,48,217107415,round_robin,1704,0.03006012024048096,0.0009786660084500909
27,48,970775402,round_robin,1711,0.031,0.0009780000109458342
27,48,2154093945,round_robin,1653,0.03090727816550349,0.0009744999988470227
27,48,2600196075,round_robin,1735,0.03003003003003003,0.0009842500003287569
27,49,165043187,round_robin,1684,0.029087261785356068,0.0009980830072890967
27,49,217107415,round_robin,1719,0.03203203203203203,0.0009972090047085658
27,49,970775402,round_robin,1718,0.03296703296703297,0.0009977500012610108
27,49,2154093945,round_robin,1706,0.027,0.0009980000031646341
27,49,2600196075,round_robin,1706,0.027944111776447105,0.0009942079923348501
27,50,165043187,round_robin,1649,0.028056112224448898,0.0009787089948076755
27,50,217107415,round_robin,1741,0.03196803196803197,0.0009689169964985922
27,50,970775402,round_robin,1708,0.033797216699801194,0.0009692499879747629
27,50,2154093945,round_robin,1708,0.03003003003003003,0.0009673749882495031
27,50,2600196075,round_robin,1717,0.03206412825651302,0.001017957998556085
