nagents,nitems,seed,algorithm,utility_sum,min_proportional_utility,runtime
23,23,165043187,maximally_proportional_allocation,1647,0.0,29.99388216700754
23,23,165043187,round_robin,1625,0.03196803196803197,0.0005595830007223412
23,23,217107415,maximally_proportional_allocation,1717,0.04795204795204795,1.7606288329989184
23,23,217107415,round_robin,1700,0.032,0.0005821670056320727
23,23,970775402,maximally_proportional_allocation,1589,0.0,32.85316758300178
23,23,970775402,round_robin,1543,0.003996003996003996,0.0005473329947562888
23,23,2154093945,maximally_proportional_allocation,1681,0.05005005005005005,2.470911917000194
23,23,2154093945,round_robin,1745,0.03696303696303696,0.0005469579919008538
23,23,2600196075,maximally_proportional_allocation,1684,0.043824701195219126,5.908170833004988
23,23,2600196075,round_robin,1614,0.029,0.0005849589942954481
23,24,165043187,maximally_proportional_allocation,1667,0.0,52.29819837499235
23,24,165043187,round_robin,1584,0.03792415169660679,0.0005718339962186292
23,24,217107415,maximally_proportional_allocation,1767,0.056056056056056056,1.1896267499978421
23,24,217107415,round_robin,1633,0.01,0.0005960000125924125
23,24,970775402,maximally_proportional_allocation,1720,0.04795204795204795,2.4307792499894276
23,24,970775402,round_robin,1585,0.019,0.0006412499933503568
23,24,2154093945,maximally_proportional_allocation,1702,0.05094905094905095,1.6222578750021057
23,24,2154093945,round_robin,1642,0.03296703296703297,0.0005598749994533136
23,24,2600196075,maximally_proportional_allocation,1711,0.0,47.23452283299412
23,24,2600196075,round_robin,1604,0.023952095808383235,0.0005582919984590262
23,25,165043187,maximally_proportional_allocation,1651,0.044,29.73688687500544
23,25,165043187,round_robin,1629,0.03389830508474576,0.0006093750125728548
23,25,217107415,maximally_proportional_allocation,1737,0.054945054945054944,0.8528474159975303
23,25,217107415,round_robin,1761,0.031031031031031032,0.0005775419995188713
23,25,970775402,maximally_proportional_allocation,1686,0.05094905094905095,2.7609079999965616
23,25,970775402,round_robin,1583,0.028971028971028972,0.0005778330087196082
23,25,2154093945,maximally_proportional_allocation,1691,0.054,1.776617166993674
23,25,2154093945,round_robin,1686,0.04395604395604396,0.000612290998105891
23,25,2600196075,maximally_proportional_allocation,1640,0.05094905094905095,3.749013125008787
23,25,2600196075,round_robin,1662,0.029,0.0006198329938342795
23,26,165043187,maximally_proportional_allocation,1689,0.055055055055055056,2.538713749992894
23,26,165043187,round_robin,1651,0.027,0.000599374994635582
23,26,217107415,maximally_proportional_allocation,1755,0.059940059940059943,1.1598901659890544
23,26,217107415,round_robin,1738,0.04995004995004995,0.000640833008219488
23,26,970775402,maximally_proportional_allocation,1652,0.05805805805805806,1.155771999998251
23,26,970775402,round_robin,1592,0.03592814371257485,0.00060374999884516
23,26,2154093945,maximally_proportional_allocation,1707,0.055,3.43213587498758
23,26,2154093945,round_robin,1671,0.033932135728542916,0.0006070419913157821
23,26,2600196075,maximally_proportional_allocation,1640,0.05284147557328016,4.219137583000702
23,26,2600196075,round_robin,1569,0.03403403403403404,0.000638166005956009
23,27,165043187,maximally_proportional_allocation,1674,0.055944055944055944,2.126712375000352
23,27,165043187,round_robin,1598,0.025974025974025976,0.0006094579875934869
23,27,217107415,maximally_proportional_allocation,1672,0.062186559679037114,0.8948432920005871
23,27,217107415,round_robin,1780,0.038,0.000660541991237551
23,27,970775402,maximally_proportional_allocation,1689,0.05305305305305305,2.439438917004736
23,27,970775402,round_robin,1720,0.042042042042042045,0.0006110840040491894
23,27,2154093945,maximally_proportional_allocation,1676,0.05205205205205205,4.686152917012805
23,27,2154093945,round_robin,1656,0.033,0.0006560000038007274
23,27,2600196075,maximally_proportional_allocation,1659,0.05284147557328016,4.527886583004147
23,27,2600196075,round_robin,1563,0.03,0.0006083330081310123
23,28,165043187,maximally_proportional_allocation,1685,0.055,1.9735798339970643
23,28,165043187,round_robin,1650,0.03803803803803804,0.0006680410006083548
23,28,217107415,maximally_proportional_allocation,1713,0.05682951146560319,2.992066374994465
23,28,217107415,round_robin,1632,0.030969030969030968,0.0006731250032316893
23,28,970775402,maximally_proportional_allocation,1709,0.059940059940059943,1.2697774169937475
23,28,970775402,round_robin,1689,0.036889332003988036,0.0006302499969024211
23,28,2154093945,maximally_proportional_allocation,1639,0.05688622754491018,2.420412999999826
23,28,2154093945,round_robin,1696,0.04004004004004004,0.0006682499952148646
23,28,2600196075,maximally_proportional_allocation,1651,0.053,3.196141541993711
23,28,2600196075,round_robin,1658,0.02097902097902098,0.0006708330038236454
23,29,165043187,maximally_proportional_allocation,1647,0.061938061938061936,1.3135809160012286
23,29,165043187,round_robin,1676,0.03296703296703297,0.0006455420079873875
23,29,217107415,maximally_proportional_allocation,1719,0.058,2.371857917009038
23,29,217107415,round_robin,1700,0.02694610778443114,0.0006885839975439012
23,29,970775402,maximally_proportional_allocation,1661,0.06087824351297405,1.66762595900218
23,29,970775402,round_robin,1625,0.03293413173652695,0.0006435410032281652
23,29,2154093945,maximally_proportional_allocation,1697,0.054890219560878244,3.401072708002175
23,29,2154093945,round_robin,1594,0.029940119760479042,0.0006877919950056821
23,29,2600196075,maximally_proportional_allocation,1621,0.05911823647294589,2.807936333003454
23,29,2600196075,round_robin,1711,0.03009027081243731,0.0006427499902201816
23,30,165043187,maximally_proportional_allocation,1642,0.057942057942057944,2.228596041997662
23,30,165043187,round_robin,1627,0.035,0.0007170419994508848
23,30,217107415,maximally_proportional_allocation,1729,0.060240963855421686,4.260941041997285
23,30,217107415,round_robin,1733,0.03803803803803804,0.0006591249984921888
23,30,970775402,maximally_proportional_allocation,1691,0.061,1.5445693329966161
23,30,970775402,round_robin,1714,0.03996003996003996,0.0006609159900108352
23,30,2154093945,maximally_proportional_allocation,1684,0.063,3.0568724159966223
23,30,2154093945,round_robin,1667,0.031936127744510975,0.0006642920052399859
23,30,2600196075,maximally_proportional_allocation,1638,0.055944055944055944,7.557746749997023
23,30,2600196075,round_robin,1611,0.03296703296703297,0.0007128340075723827
23,31,165043187,maximally_proportional_allocation,1641,0.06,1.8291312500077765
23,31,165043187,round_robin,1681,0.027944111776447105,0.0006752090121153742
23,31,217107415,maximally_proportional_allocation,1667,0.05888223552894212,3.8582507079991046
23,31,217107415,round_robin,1726,0.04,0.0007283340091817081
23,31,970775402,maximally_proportional_allocation,1654,0.06406406406406406,5.1975700829934794
23,31,970775402,round_robin,1642,0.036036036036036036,0.0006932909891474992
23,31,2154093945,maximally_proportional_allocation,1642,0.054945054945054944,7.316569375005201
23,31,2154093945,round_robin,1724,0.035035035035035036,0.0007952500018291175
23,31,2600196075,maximally_proportional_allocation,1649,0.06312625250501001,1.3956877080054255
23,31,2600196075,round_robin,1703,0.029,0.0007929589919513091
23,32,165043187,maximally_proportional_allocation,1654,0.06181455633100698,2.326029957999708
23,32,165043187,round_robin,1656,0.028,0.0007458749896613881
23,32,217107415,maximally_proportional_allocation,1675,0.059880239520958084,5.539739333005855
23,32,217107415,round_robin,1703,0.03696303696303696,0.0008365410030819476
23,32,970775402,maximally_proportional_allocation,1597,0.05688622754491018,2.6904321670008358
23,32,970775402,round_robin,1638,0.035,0.0008016249921638519
23,32,2154093945,maximally_proportional_allocation,1639,0.055,10.914287332998356
23,32,2154093945,round_robin,1707,0.04104104104104104,0.0007367080106632784
23,32,2600196075,maximally_proportional_allocation,1610,0.05905905905905906,2.988373957996373
23,32,2600196075,round_robin,1669,0.03907815631262525,0.0007442920032190159
23,33,165043187,maximally_proportional_allocation,1606,0.062,1.4204722499998752
23,33,165043187,round_robin,1661,0.033,0.0007616660004714504
23,33,217107415,maximally_proportional_allocation,1658,0.059940059940059943,2.2907784999988507
23,33,217107415,round_robin,1726,0.03992015968063872,0.000765208009397611
23,33,970775402,maximally_proportional_allocation,1642,0.058,6.473624999998719
23,33,970775402,round_robin,1689,0.03803803803803804,0.0007769999938318506
23,33,2154093945,maximally_proportional_allocation,1662,0.058,5.269133499998134
23,33,2154093945,round_robin,1733,0.036889332003988036,0.0007683750009164214
23,33,2600196075,maximally_proportional_allocation,1628,0.059940059940059943,1.9223764999915147
